Id,MId,PONo,PRNo,PRId,SPRNo,SPRId,Qty,Rate,Discount,AddDesc,PF,ExST,VAT,DelDate,AmendmentNo,BudgetCode,PODId
42651,7805,0679,,0,0554,22872,13.85,225.0,0.0,,1,31,94,2021-03-21,0,2,60175
42652,7805,0679,,0,0554,22873,10.6,225.0,0.0,,1,31,94,2021-03-21,0,2,60176
42653,7805,0679,,0,0554,22874,3.65,225.0,0.0,,1,31,94,2021-03-21,0,2,60177
42654,7805,0679,,0,0554,22875,9.3,220.0,0.0,,1,31,94,2021-03-21,0,2,60178
42655,7805,0679,,0,0554,22876,2.5,225.0,0.0,,1,31,94,2021-03-21,0,2,60179
42656,7806,0683,,0,0485,22683,1.0,7050.78,0.0,,1,32,95,2021-03-21,0,0,60184
42657,7806,0683,,0,0485,22684,1.0,7033.9,0.0,,1,31,94,2021-03-21,0,0,60185
42658,7806,0683,,0,0485,22685,1.0,3347.46,0.0,,1,1,1,2021-03-21,0,0,60186
42659,7807,0686,,0,0487,22695,1.0,8466.1,0.0,,1,31,94,2021-03-23,0,0,60189
42660,7807,0686,,0,0487,22696,1.0,17788.14,0.0,,1,30,94,2021-03-23,0,0,60190
42661,7808,0687,,0,0681,23196,5.0,1010.0,0.0,"INPUT 415 VAC 50 HZ,OUTPUT24 V AC ,REGULATION 10 % MAX, SIZE 76 MM (w)X 70 MM (d)X 70 MM (HT), MOUNTING DIS. 63.5X 58",1,31,94,2021-03-24,0,0,60191
42662,7809,0571,0109,42074,,0,104.0,35.0,0.0,,1,1,1,2021-01-30,0,1,59762
42663,7810,0699,,0,0694,23236,100.0,40.0,0.0,,1,31,94,2021-03-27,0,2,60283
42664,7810,0699,,0,0694,23237,100.0,40.0,0.0,-,1,31,94,2021-03-27,0,2,60284
42665,7811,0702,,0,0646,23103,4.0,840.0,0.0,,1,31,94,2021-03-27,0,1,60288
42666,7812,0687,,0,0681,23196,5.0,1010.0,0.0,"INPUT 415 VAC 50 HZ,OUTPUT24 V AC ,REGULATION 10 % MAX, SIZE 76 MM (w)X 70 MM (d)X 70 MM (HT), MOUNTING DIS. 63.5X 58",1,31,94,2021-03-24,0,0,60191
42667,7813,0705,0165,42357,,0,2.0,50.0,0.0,-,1,1,1,2021-03-29,0,1,60315
42668,7813,0705,0111,42077,,0,6.0,85.0,0.0,-,1,1,1,2021-03-29,0,1,60316
42669,7813,0705,0142,42204,,0,4.0,15.0,0.0,-,1,1,1,2021-03-29,0,1,60317
42670,7814,0704,0164,42353,,0,2.0,50.0,0.0,-,1,1,1,2021-03-29,0,1,60313
42671,7814,0704,0164,42355,,0,2.0,50.0,0.0,-,1,1,1,2021-03-29,0,1,60314
42672,7815,0655,0152,42290,,0,2.0,5777.0,0.0,,1,31,94,2021-03-19,0,4,60088
42673,7816,0709,,0,0700,23246,2900.0,63.0,0.0,,1,31,94,2021-03-30,0,0,60339
42674,7816,0709,,0,0700,23247,198.0,60.0,0.0,,1,31,94,2021-03-30,0,0,60340
42675,7816,0709,,0,0700,23248,150.0,60.0,0.0,,1,31,94,2021-03-30,0,0,60341
42676,7816,0709,,0,0700,23249,3248.0,3.0,0.0,,1,1,1,2021-03-30,0,0,60342
42677,7816,0709,,0,0701,23250,3248.0,1.0,0.0,,1,1,1,2021-03-30,0,0,60343
42678,7817,0655,0152,42290,,0,2.0,5770.0,0.0,,1,31,94,2021-03-19,1,4,60088
42679,7818,0724,,0,0700,23246,2900.0,63.0,0.0,,1,31,94,2021-04-03,0,0,60384
42680,7818,0724,,0,0700,23247,198.0,60.0,0.0,,1,31,94,2021-04-03,0,0,60385
42681,7818,0724,,0,0700,23248,150.0,60.0,0.0,,1,31,94,2021-04-03,0,0,60386
42682,7818,0724,,0,0702,23251,230.0,60.0,0.0,,1,31,94,2021-04-03,0,0,60387
42683,7818,0724,,0,0700,23249,3445.0,3.0,0.0,,1,1,1,2021-04-03,0,0,60388
42684,7818,0724,,0,0701,23250,3445.0,1.0,0.0,,1,31,94,2021-04-03,0,0,60389
42685,7819,0732,,0,0729,23315,1.0,1663.0,40.0,-,1,31,94,2021-03-31,0,0,60409
42686,7819,0732,,0,0729,23316,1.0,670.0,40.0,-,1,31,94,2021-03-31,0,0,60410
42687,7819,0732,,0,0729,23317,100.0,38.0,0.0,-,1,31,94,2021-03-31,0,0,60411
42688,7819,0732,,0,0729,23318,100.0,48.0,0.0,-,1,31,93,2021-03-31,0,0,60412
42689,7819,0732,,0,0729,23319,1.0,25.0,20.0,-,1,31,94,2021-03-31,0,0,60413
42690,7819,0732,,0,0729,23320,2.0,20.0,0.0,-,1,31,94,2021-03-31,0,0,60414
42691,7819,0732,,0,0730,23321,12.0,3.0,0.0,-,1,31,94,2021-03-31,0,1,60415
42692,7819,0732,,0,0730,23322,12.0,4.0,0.0,,1,31,94,2021-03-31,0,1,60416
42693,7820,0725,0169,42388,,0,2.0,850.0,0.0,standerd make,1,31,94,2021-04-03,0,2,60390
42694,7820,0725,0169,42389,,0,4.0,120.0,0.0,,1,31,94,2021-05-03,0,2,60391
42695,7821,0674,0155,42295,,0,40.0,243.0,30.0,,1,31,94,2021-03-19,0,2,60149
42696,7821,0674,0155,42298,,0,3.0,2587.0,30.0,,1,31,94,2021-03-19,1,2,60150
42697,7821,0674,0155,42299,,0,3.0,2819.0,30.0,,1,31,94,2021-03-19,1,2,60151
42698,7821,0674,0155,42300,,0,3.0,2370.0,30.0,,1,31,94,2021-03-19,1,2,60152
42699,7821,0674,0155,42301,,0,3.0,1605.0,30.0,,1,31,94,2021-03-19,0,2,60153
42700,7821,0674,0155,42302,,0,3.0,2199.0,30.0,,1,31,94,2021-03-19,0,2,60154
42701,7821,0674,0156,42312,,0,3.0,1879.0,30.0,,1,31,94,2021-03-19,0,2,60155
42702,7821,0674,0155,42303,,0,3.0,1446.0,30.0,,1,31,94,2021-03-19,1,2,60156
42703,7821,0674,0155,42304,,0,20.0,1055.0,0.0,,1,31,94,2021-03-19,1,2,60157
42704,7821,0674,0155,42305,,0,50.0,210.0,30.0,,1,31,94,2021-03-19,0,2,60158
42705,7821,0674,0155,42306,,0,50.0,13.0,30.0,,1,31,94,2021-03-19,0,2,60159
42706,7821,0674,0155,42307,,0,50.0,246.0,30.0,,1,31,94,2021-03-19,1,2,60160
42707,7821,0674,0155,42308,,0,50.0,39.0,30.0,,1,31,94,2021-03-19,0,2,60161
42708,7821,0674,0155,42309,,0,50.0,42.0,30.0,,1,31,94,2021-03-19,0,2,60162
42709,7821,0674,0156,42310,,0,50.0,69.0,30.0,,1,31,94,2021-03-19,1,2,60163
42710,7821,0674,0156,42311,,0,20.0,244.0,30.0,,1,31,94,2021-03-19,1,2,60164
42711,7821,0674,0155,42296,,0,20.0,6940.0,30.0,NTN Make,1,31,94,2021-03-19,1,2,60165
42712,7821,0674,0155,42297,,0,20.0,8392.0,30.0,NTN Make,1,31,94,2021-03-19,1,2,60166
42713,7822,0752,,0,0720,23298,2.0,959.0,0.0,-,1,31,94,2021-03-31,0,1,60541
42714,7822,0752,,0,0720,23299,2.0,540.0,0.0,-,1,31,94,2021-03-31,0,1,60542
42715,7822,0752,,0,0720,23300,2.0,540.0,0.0,-,1,31,94,2021-03-31,0,1,60543
42716,7822,0752,,0,0720,23301,2.0,959.0,0.0,-,1,31,94,2021-03-31,0,1,60544
42717,7823,0754,,0,0741,23352,4.0,1320.0,0.0,-,1,1,1,2021-05-03,0,0,60547
42718,7823,0754,,0,0741,23353,20.0,25.0,0.0,-,1,1,1,2021-05-03,0,0,60548
42719,7824,0756,,0,0740,23350,5.0,410.0,0.0,-,1,31,94,2021-05-03,0,0,60555
42720,7824,0756,,0,0740,23351,90.0,95.0,0.0,-,1,31,94,2021-05-03,0,0,60556
42721,7825,0756,,0,0740,23350,5.0,410.0,0.0,-,1,31,94,2021-05-03,0,0,60555
42722,7825,0756,,0,0740,23351,90.0,105.0,0.0,-,1,31,94,2021-05-03,1,0,60556
42723,7826,0713,,0,0709,23264,25.0,25.0,0.0,-,1,31,94,2021-03-31,0,1,60354
42724,7826,0713,,0,0709,23265,300.0,0.5,0.0,-,1,31,94,2021-03-31,0,1,60355
42725,7826,0713,,0,0709,23266,10.0,19.0,0.0,-,1,31,94,2021-03-31,0,1,60356
42726,7826,0713,,0,0709,23267,10.0,17.0,0.0,-,1,31,94,2021-03-31,0,1,60357
42727,7826,0713,,0,0709,23268,2.0,325.0,0.0,-,1,31,94,2021-03-31,0,1,60358
42728,7826,0713,,0,0709,23269,1.0,610.0,30.0,-,1,31,94,2021-03-31,0,1,60359
42729,7826,0713,,0,0709,23270,5.0,10.0,0.0,-,1,31,94,2021-03-31,0,1,60360
42730,7826,0713,,0,0709,23271,300.0,0.5,0.0,-,1,31,94,2021-03-31,0,1,60361
42731,7827,0771,,0,0748,23381,290.0,484.0,0.0,-,1,31,94,2021-05-04,0,1,60574
42732,7827,0771,,0,0748,23382,290.0,367.0,0.0,-,1,31,94,2021-05-04,0,1,60575
42733,7827,0771,,0,0748,23383,290.0,195.0,0.0,-,1,31,94,2021-05-04,0,1,60576
42734,7828,0771,,0,0748,23381,290.0,484.0,0.0,-,1,31,94,2021-05-04,1,1,60574
42735,7828,0771,,0,0748,23382,290.0,367.0,0.0,-,1,31,94,2021-05-04,1,1,60575
42736,7828,0771,,0,0748,23383,290.0,195.0,0.0,-,1,31,94,2021-05-04,1,1,60576
42737,7829,0002,0002,42513,,0,2.0,1035.0,0.0,,1,31,94,2021-05-31,0,3,60586
42738,7829,0002,0003,42514,,0,200.0,6.65,0.0,,1,31,94,2021-05-31,0,3,60587
42739,7829,0002,0004,42515,,0,1.0,11580.0,0.0,,1,31,94,2021-05-31,0,3,60588
42740,7830,0002,0002,42513,,0,2.0,1449.0,54.0,,1,31,94,2021-05-31,0,3,60586
42741,7830,0002,0003,42514,,0,200.0,10.3,52.0,,1,31,94,2021-05-31,0,3,60587
42742,7830,0002,0004,42515,,0,2.0,17950.0,34.0,,1,31,94,2021-05-31,0,3,60588
42743,7830,0002,0005,42516,,0,100.0,182.0,52.0,-,1,31,94,2021-05-31,0,3,60589
42744,7831,0688,0157,42313,,0,25.0,192.0,0.0,"D20210315211930
ONE SLOT 25 X30 
ONE SET CONTAIN,
2 MM - 2 SHIM
0.5 MM - 2 SHIM
0.2 MM - 2 SHIM
0.1 MM - 6 SHIM,
THIS TYPE TOTAL SET 25",10,31,1,2021-03-24,0,1,60192
42745,7831,0688,0157,42315,,0,6.0,306.0,0.0,"D20210315212026 TWO SLOT 40X60, ONE SET CONTAIN, 2 MM - 2 SHIM 0.5 MM - 2 SHIM 0.2 MM - 2 SHIM 0.1 MM - 6 SHIM, THIS TYPE TOTAL SET 6",1,31,94,2021-03-24,0,1,60193
42746,7831,0688,0157,42316,,0,45.0,169.0,0.0,"D20210315211752 ONE SLOT ROUND SHIM ONE SET CONTAIN, 2 MM - 2 SHIM 0.5 MM - 2 SHIM 0.2 MM - 2 SHIM 0.1 MM - 6 SHIM, THIS TYPE TOTAL SET 45",1,31,94,2021-03-24,0,1,60194
42747,7831,0688,0157,42314,,0,45.0,256.0,0.0,"D20210315211953 THREE SLOT  50 X50  ONE SET CONTAIN, 2 MM - 2 SHIM 0.5 MM - 2 SHIM 0.2 MM - 2 SHIM 0.1 MM - 6 SHIM, THIS TYPE TOTAL SET 45",1,31,94,2021-03-24,0,1,60195
42748,7832,0004,,0,0001,23400,1.0,12900.0,0.0,,1,31,94,2021-05-20,0,0,60608
42749,7833,0005,,0,0002,23401,1.0,155000.0,0.0,With Hand Torch & Earth Clamp with Nozzle& electrode pair 20nos and other accessories,1,31,94,2021-05-21,0,0,60609
42750,7834,0004,,0,0001,23400,1.0,12900.0,0.0,"Capacity- 3000kgs, Lowered Height- 90mm, Raised Height- 195mm, Fork Length- 1150mm, Fork Width over all- 550mm",1,31,94,2021-05-20,1,0,60608
42751,7835,0005,,0,0002,23401,1.0,155000.0,0.0,With Hand Torch & Earth Clamp with Nozzle& electrode pair 20nos and other accessories,1,31,94,2021-05-21,0,0,60609
42752,7836,0010,,0,0005,23404,3308.0,3.5,0.0,,1,31,94,2021-05-25,0,1,60617
42753,7836,0010,,0,0005,23405,1.0,2500.0,0.0,,1,31,94,2021-05-25,0,1,60618
42754,7837,0038,,0,0015,23432,10.0,37.25,0.0,-,1,31,94,2021-06-01,0,0,60701
42755,7838,0045,,0,0008,23414,3.0,9.0,0.0,-,1,31,94,2021-06-01,0,0,60709
42756,7838,0045,,0,0008,23415,30.0,70.0,0.0,-,1,31,94,2021-06-01,0,0,60710
42757,7838,0045,,0,0008,23416,5.0,11.0,0.0,-,1,31,94,2021-06-01,0,0,60711
42758,7838,0045,,0,0008,23417,5.0,23.0,0.0,,1,31,94,2021-06-01,0,0,60712
42759,7838,0045,,0,0008,23418,12.0,59.0,0.0,-,1,31,94,2021-06-01,0,0,60713
42760,7839,0006,0008,42536,,0,2.0,12012.0,0.0,,1,31,94,2021-06-05,0,4,60611
42761,7840,0007,,0,0003,23402,1.0,1092.0,0.0,GC-RS232-COM,1,31,94,2021-06-05,0,4,60612
42762,7841,0007,,0,0003,23402,1.0,1092.0,0.0,GC-RS232-COM,1,31,94,2021-06-05,0,4,60612
42763,7842,0019,,0,0678,23166,5.0,320.0,0.0,,1,31,94,2021-05-26,0,0,60651
42764,7842,0019,,0,0678,23167,10.0,320.0,0.0,,1,31,94,2021-05-26,0,0,60652
42765,7842,0019,,0,0678,23168,5.0,320.0,0.0,,1,31,94,2021-05-26,0,0,60653
42766,7842,0019,,0,0678,23169,40.0,150.0,0.0,,1,31,94,2021-05-26,0,0,60654
42767,7842,0019,,0,0678,23170,35.0,90.0,0.0,,1,31,94,2021-05-26,0,0,60655
42768,7843,0771,,0,0748,23381,290.0,484.0,0.0,-,1,31,94,2021-05-04,1,1,60574
42769,7843,0771,,0,0748,23382,290.0,367.0,0.0,-,1,31,94,2021-05-04,1,1,60575
42770,7843,0771,,0,0748,23383,290.0,195.0,0.0,-,1,31,94,2021-05-04,1,1,60576
42771,7844,0771,,0,0748,23381,290.0,484.0,0.0,-,1,31,94,2021-05-04,3,1,60574
42772,7844,0771,,0,0748,23382,290.0,367.0,0.0,-,1,31,94,2021-05-04,3,1,60575
42773,7844,0771,,0,0748,23383,290.0,256.9,0.0,-,1,31,94,2021-05-04,3,1,60576
42774,7845,0085,,0,0048,23516,2.0,170.0,0.0,,1,31,94,2021-06-09,0,0,60832
42775,7845,0085,,0,0048,23517,2.0,135.0,0.0,,1,31,94,2021-06-09,0,0,60833
42776,7845,0085,,0,0048,23518,1.0,360.0,0.0,,1,35,124,2021-06-09,0,0,60834
42777,7845,0085,,0,0048,23519,2.0,15.0,0.0,,1,35,124,2021-06-09,0,0,60835
42778,7845,0085,,0,0048,23520,2.0,80.0,0.0,,1,31,94,2021-06-09,0,0,60836
42779,7846,0085,,0,0048,23516,2.0,170.0,0.0,,1,31,94,2021-06-09,0,0,60832
42780,7846,0085,,0,0048,23517,2.0,135.0,0.0,,1,31,94,2021-06-09,0,0,60833
42781,7846,0085,,0,0048,23518,1.0,850.0,0.0,,1,35,124,2021-06-09,1,0,60834
42782,7846,0085,,0,0048,23519,2.0,15.0,0.0,,1,35,124,2021-06-09,0,0,60835
42783,7846,0085,,0,0048,23520,2.0,80.0,0.0,,1,31,94,2021-06-09,0,0,60836
42784,7847,0088,,0,0084,23630,1800.0,51.25,0.0,FOR WO J0145,1,31,94,2021-06-10,0,0,60844
42785,7847,0088,,0,0084,23631,7509.6,51.25,0.0,FOR WO J0145,1,31,94,2021-06-10,0,0,60845
42786,7847,0088,,0,0084,23632,1037.52,51.5,0.0,FOR WO J0145,1,31,94,2021-06-10,0,0,60846
42787,7847,0088,,0,0084,23633,411.64,52.0,0.0,FOR WO J0145,1,31,94,2021-06-10,0,0,60847
42788,7847,0088,,0,0084,23634,1865.16,51.5,0.0,FOR WO J0145,1,31,94,2021-06-10,0,0,60848
42789,7847,0088,,0,0084,23635,138.0,80.0,0.0,FOR WO J0145,1,31,94,2021-06-10,0,0,60849
42790,7847,0088,,0,0084,23636,216.0,80.0,0.0,FOR WO J0145,1,31,94,2021-06-10,0,0,60850
42791,7848,0088,,0,0084,23630,1800.0,51.25,0.0,FOR WO J0145,1,31,94,2021-06-10,0,0,60844
42792,7848,0088,,0,0084,23631,7509.6,50.5,0.0,FOR WO J0145,1,31,94,2021-06-10,1,0,60845
42793,7848,0088,,0,0084,23632,1037.52,51.5,0.0,FOR WO J0145,1,31,94,2021-06-10,0,0,60846
42794,7848,0088,,0,0084,23633,411.64,52.0,0.0,FOR WO J0145,1,31,94,2021-06-10,0,0,60847
42795,7848,0088,,0,0084,23634,1865.16,51.5,0.0,FOR WO J0145,1,31,94,2021-06-10,0,0,60848
42796,7848,0088,,0,0084,23635,138.0,80.0,0.0,FOR WO J0145,1,31,94,2021-06-10,0,0,60849
42797,7848,0088,,0,0084,23636,216.0,80.0,0.0,FOR WO J0145,1,31,94,2021-06-10,0,0,60850
42798,7849,0096,,0,0093,23656,326.8,63.8,0.0,,1,31,94,2021-06-10,0,0,60859
42799,7850,0105,,0,0112,23730,276.0,1495.0,0.0,,1,31,94,2021-06-11,0,1,60884
42800,7850,0105,,0,0112,23731,552.0,719.0,0.0,,1,31,94,2021-06-11,0,1,60885
42801,7850,0105,,0,0112,23732,276.0,1495.0,0.0,,1,31,94,2021-06-11,0,1,60886
42802,7850,0105,,0,0112,23733,1.0,50000.0,0.0,,1,31,94,2021-06-11,0,1,60887
42803,7850,0105,,0,0112,23735,1.0,50000.0,0.0,,1,31,94,2021-06-11,0,1,60888
42804,7850,0105,,0,0112,23734,1.0,50000.0,0.0,,1,31,94,2021-06-11,0,1,60889
42805,7851,0087,,0,0083,23626,453.12,61.5,0.0,FOR WO J0145,1,31,94,2021-06-09,0,0,60840
42806,7851,0087,,0,0083,23627,5436.0,61.5,0.0,FOR WO J0145,1,31,94,2021-06-09,0,0,60841
42807,7851,0087,,0,0083,23628,4716.0,61.5,0.0,FOR WO J0145,1,31,94,2021-06-09,0,0,60842
42808,7851,0087,,0,0083,23629,5866.86,53.0,0.0,FOR WO J0145,1,31,94,2021-06-09,0,0,60843
42809,7852,0087,,0,0083,23626,989.1,61.5,0.0,FOR WO J0145,1,31,94,2021-06-09,1,0,60840
42810,7852,0087,,0,0083,23627,11880.0,61.5,0.0,FOR WO J0145,1,31,94,2021-06-09,1,0,60841
42811,7852,0087,,0,0083,23628,7850.0,61.5,0.0,FOR WO J0145,1,31,94,2021-06-09,1,0,60842
42812,7852,0087,,0,0083,23629,5866.86,53.0,0.0,FOR WO J0145,1,31,94,2021-06-09,0,0,60843
42813,7853,0087,,0,0083,23626,989.1,61.5,0.0,"FOR WO J0145
TOTAL IN MTR 420",1,31,94,2021-06-09,2,0,60840
42814,7853,0087,,0,0083,23627,11880.0,61.5,0.0,"FOR WO J0145
TOTAL IN MTR 3960",1,31,94,2021-06-09,2,0,60841
42815,7853,0087,,0,0083,23628,7850.0,61.5,0.0,"FOR WO J0145
TOTAL IN MTR 7860",1,31,94,2021-06-09,2,0,60842
42816,7853,0087,,0,0083,23629,5866.86,53.0,0.0,"FOR WO J0145
TOTAL IN MTR 1662",1,31,94,2021-06-09,2,0,60843
42817,7854,0119,,0,0114,23737,1.0,12000.0,0.0,,2,31,94,2021-06-12,0,0,60932
42818,7854,0119,,0,0115,23738,1.0,17397.45,0.0,,1,31,94,2021-06-12,0,0,60933
42819,7854,0119,,0,0115,23739,2.0,4725.0,0.0,,2,31,94,2021-06-12,0,0,60934
42820,7855,0133,,0,0125,23763,7.0,1358.7,0.0,"WITH SA-NIP-N018-G1/4-IG-440
Suction cup connection nipple
SA-NIP N018 G1/4-IG DN440
Nipple: N 018
Thread G1: G1/4 -F
Overall length: 28.8 mm",1,31,94,2021-06-18,0,2,60964
42821,7855,0133,,0,0125,23764,1.0,3000.0,0.0,,1,31,94,2021-06-18,0,2,60965
42822,7856,0134,,0,0126,23765,2050.0,90.0,0.0,"MS EXPANDED METAL 28 X 65 X 2THK. & 4 MM DEPTH
SIZE 540X845 - 83 NOS",1,31,94,2021-06-18,0,1,60966
42823,7857,0134,,0,0126,23765,170.5,90.0,0.0,"MS EXPANDED METAL 28 X 65 X 2THK. & 4 MM DEPTH
SIZE 540X845 - 83 NOS",1,31,94,2021-06-18,1,1,60966
42824,7858,0154,,0,0109,23726,1.0,1100.0,0.0,,1,31,94,2021-06-23,0,0,61008
42825,7858,0154,,0,0109,23727,1.0,150.0,0.0,,1,31,93,2021-06-23,0,0,61009
42826,7859,0163,,0,0104,23705,100.0,5.5,0.0,,1,31,93,2021-06-25,0,1,61055
42827,7859,0163,,0,0104,23706,1.0,80.0,0.0,,1,31,94,2021-06-25,0,1,61056
42828,7859,0163,,0,0104,23707,2.0,150.0,0.0,,1,31,94,2021-06-25,0,1,61057
42829,7859,0163,,0,0104,23708,2.0,575.0,0.0,,1,31,94,2021-06-25,0,1,61058
42830,7859,0163,,0,0104,23709,100.0,2.5,0.0,,1,31,94,2021-06-25,0,1,61059
42831,7860,0174,,0,0063,23549,4.0,221.25,0.0,,1,37,129,2021-06-25,0,1,61083
42832,7860,0174,,0,0063,23550,4.0,71.65,0.0,,1,37,129,2021-06-25,0,1,61084
42833,7860,0174,,0,0063,23551,4.0,141.31,0.0,,1,37,129,2021-06-25,0,1,61085
42834,7860,0174,,0,0063,23552,4.0,150.95,0.0,,1,37,129,2021-06-25,0,1,61086
42835,7860,0174,,0,0063,23553,4.0,154.7,0.0,,1,37,129,2021-06-25,0,1,61087
42836,7860,0174,,0,0063,23554,4.0,224.67,0.0,,1,37,129,2021-06-25,0,1,61088
42837,7861,0178,0025,42571,,0,710.0,115.0,0.0,"Type?:-?Gas Spring?, ?Type of Gas ?
Spring?:-?Mounting Direction ?
Limited Type?, ?Stroke?:-?99?MM?, ?
Min Length?:-?181?, ?Cylinder ?
Dia?(?Ø?):-?7?, ?Part Number?:?
-?FGS?15099?-?120?",1,31,94,2021-06-25,0,1,61125
42838,7862,0179,0024,42569,,0,552.0,110.0,0.0,,1,31,94,2021-06-25,0,1,61126
42839,7862,0179,0024,42570,,0,2516.0,110.0,0.0,,1,31,94,2021-06-25,0,1,61127
42840,7863,0196,0037,42602,,0,2.0,1.6,0.0,,1,31,94,2021-06-28,0,1,61253
42841,7863,0196,0037,42603,,0,35.0,141.16,55.0,,1,31,94,2021-06-28,0,1,61254
42842,7863,0196,0037,42604,,0,60.0,139.27,55.0,,1,31,94,2021-06-28,0,1,61255
42843,7863,0196,0038,42605,,0,1039.0,1.6,0.0,,1,31,94,2021-06-28,0,1,61256
42844,7863,0196,0038,42606,,0,1000.0,1.0,0.0,,1,31,94,2021-06-28,0,1,61257
42845,7863,0196,0038,42607,,0,150.0,280.0,0.0,,1,31,94,2021-06-28,0,1,61258
42846,7863,0196,0038,42608,,0,144.0,4.2,0.0,,1,31,94,2021-06-28,0,1,61259
42847,7864,0209,,0,0168,23977,1104.0,702.0,0.0,,1,31,94,2021-06-30,0,1,61333
42848,7864,0209,,0,0168,23978,552.0,1453.5,0.0,,1,31,94,2021-06-30,0,1,61334
42849,7864,0209,,0,0168,23976,552.0,1438.0,0.0,,1,31,94,2021-06-30,0,1,61335
42850,7865,0217,0042,42617,,0,118.0,675.0,0.0,,1,31,94,2021-06-30,0,1,61350
42851,7865,0217,0042,42618,,0,118.0,792.0,0.0,,1,31,94,2021-06-30,0,1,61351
42852,7865,0217,0042,42619,,0,118.0,900.0,0.0,,1,31,94,2021-06-30,0,1,61352
42853,7866,0244,,0,0202,24047,50.0,64.0,0.0,,1,31,94,2021-07-03,0,1,61411
42854,7866,0244,,0,0202,24048,1.0,100.0,0.0,,1,31,93,2021-07-03,0,1,61412
42855,7867,0269,,0,0227,24096,100.0,90.0,0.0,,1,31,94,2021-07-05,0,0,61462
42856,7867,0269,,0,0227,24097,20.0,190.0,0.0,,1,31,94,2021-07-05,0,0,61463
42857,7867,0269,,0,0227,24098,20.0,360.0,0.0,,1,31,94,2021-07-05,0,0,61464
42858,7868,0268,,0,0220,24083,150.0,200.0,0.0,,1,31,94,2021-07-05,0,0,61460
42859,7868,0268,,0,0220,24084,35.0,90.0,0.0,,1,31,94,2021-07-05,0,0,61461
42860,7869,0267,,0,0219,24082,30.0,200.0,0.0,,1,31,94,2021-07-05,0,0,61459
42861,7870,0266,,0,0218,24078,100.0,360.0,0.0,,1,31,94,2021-07-05,0,0,61455
42862,7870,0266,,0,0218,24079,100.0,200.0,0.0,,1,31,94,2021-07-05,0,0,61456
42863,7870,0266,,0,0218,24080,35.0,90.0,0.0,,1,31,94,2021-07-05,0,0,61457
42864,7870,0266,,0,0218,24081,20.0,200.0,0.0,,1,31,94,2021-07-05,0,0,61458
42865,7871,0265,,0,0217,24075,20.0,90.0,0.0,,1,31,94,2021-07-05,0,0,61452
42866,7871,0265,,0,0217,24076,160.0,200.0,0.0,,1,31,94,2021-07-05,0,0,61453
42867,7871,0265,,0,0217,24077,100.0,160.0,0.0,CS. Q.D.PRIMER GREY,1,31,94,2021-07-05,0,0,61454
42868,7872,0264,,0,0226,24094,20.0,360.0,0.0,,1,31,94,2021-07-05,0,0,61450
42869,7872,0264,,0,0226,24095,160.0,200.0,0.0,,1,31,94,2021-07-05,0,0,61451
42870,7873,0263,,0,0225,24093,150.0,200.0,0.0,,1,31,94,2021-07-05,0,0,61449
42871,7874,0261,,0,0223,24091,60.0,175.0,0.0,,1,31,94,2021-07-05,0,0,61447
42872,7875,0240,,0,0199,24043,16.2,240.0,0.0,,1,31,94,2021-07-03,0,1,61404
42873,7876,0239,,0,0197,24040,7.6,254.08,0.0,,1,31,94,2021-07-03,0,1,61402
42874,7876,0239,,0,0198,24042,8.25,245.09,0.0,,1,31,94,2021-07-03,0,1,61403
42875,7877,0243,,0,0201,24045,1.0,1200.0,0.0,,1,31,94,2021-07-03,0,1,61409
42876,7877,0243,,0,0201,24046,4.0,82.0,0.0,,1,31,94,2021-07-03,0,1,61410
42877,7878,0280,,0,0234,24114,54.0,72.5,0.0,,1,31,94,2021-07-06,0,1,61487
42878,7878,0280,,0,0234,24115,95.0,68.0,0.0,,1,31,94,2021-07-06,0,1,61488
42879,7878,0280,,0,0238,24121,1.0,60.0,0.0,,1,31,94,2021-07-06,0,1,61489
42880,7879,0277,,0,0235,24116,40.3,118.0,0.0,,1,31,94,2021-07-06,0,1,61479
42881,7879,0277,,0,0235,24117,67.2,118.0,0.0,,1,31,94,2021-07-06,0,1,61480
42882,7879,0277,,0,0235,24118,13.1,83.0,0.0,,1,31,94,2021-07-06,0,1,61481
42883,7879,0277,,0,0236,24119,1.0,48.0,0.0,,1,31,94,2021-07-06,0,1,61482
42884,7880,0224,,0,0183,24009,5.6,680.0,0.0,,1,31,94,2021-07-02,0,1,61369
42885,7880,0224,,0,0183,24010,1.0,5.0,0.0,,1,31,94,2021-07-02,0,1,61370
42886,7881,0153,,0,0101,23697,1.0,20.0,0.0,,1,31,94,2021-06-23,0,1,61003
42887,7881,0153,,0,0101,23696,31.3,295.0,0.0,,1,31,94,2021-06-23,0,1,61004
42888,7881,0153,,0,0101,23695,9.6,82.0,0.0,,1,31,94,2021-06-23,0,1,61005
42889,7881,0153,,0,0101,23694,12.4,82.0,0.0,,1,31,94,2021-06-23,0,1,61006
42890,7881,0153,,0,0101,23693,12.6,82.0,0.0,,1,31,94,2021-06-23,0,1,61007
42891,7882,0024,,0,0669,23143,46.5,69.5,0.0,,1,31,94,2021-05-26,0,0,60666
42892,7882,0024,,0,0669,23144,90.3,69.5,0.0,,1,31,94,2021-05-26,0,0,60667
42893,7882,0024,,0,0669,23145,31.0,69.5,0.0,,1,31,94,2021-05-26,0,0,60668
