Id,MId,BillNo,BillDate,PONo,PODate,Particulars,WONo,BGGroup,AcHead,Amount,BudgetCode,PVEVNo
2864,2491,-,2015-10-20,,,canteen,NA,8,43,190.0,0,
2865,2492,256,2015-10-20,,,june to sept-15,NA,8,51,1000.0,0,
2866,2493,-,2015-10-21,,,sapl to idbi narhe bank,NA,8,16,100.0,0,
2867,2494,-,2015-10-23,,,tea charges,NA,8,26,504.0,0,
2868,2495,-,2015-10-23,,,sapl to idbi narhe bank,NA,8,16,100.0,0,
2869,2496,salary,2015-10-23,,,salary sept-2015,NA,8,52,7500.0,0,
2870,2497,salary,2015-10-23,,,salary sept-2015,NA,8,52,7500.0,0,
2871,2498,salary,2015-10-23,,,salary sept-2015,NA,8,52,7200.0,0,
2872,2499,salary,2015-10-23,,,salary sept-2015,NA,8,52,6351.0,0,
2873,2500,salary,2015-10-23,,,salary sept-2015,NA,15,52,11321.0,0,
2874,2501,salary,2015-10-23,,,salary sept-2015,NA,5,52,5715.0,0,
2875,2502,salary,2015-10-23,,,salary sept-2015,NA,2,52,10113.0,0,
2876,2503,0251370162/02570209263,2015-10-23,,,idea bill,NA,8,21,13000.0,0,
2877,2504,sk/1257,2015-10-24,,,material pur,NA,8,28,10571.0,0,
2878,2505,-,2015-10-24,,,"diesel mh-12,cy-2226",NA,8,14,500.0,0,
2879,2505,-,2015-10-24,,,office exp,NA,8,51,100.0,0,
2880,2506,-,2015-10-24,,,lunch working dt.13/26 sept.15 3.10.15,NA,5,26,150.0,0,
2881,2508,-,2015-10-24,,,on site sakshi dt.18.10.15,NA,4,16,292.0,0,
2882,2508,-,2015-10-24,,,lunch,NA,4,26,80.0,0,
2883,2509,-,2015-10-24,,,on sakshi dt.15.10.15,NA,19,16,678.0,0,
2884,2510,-,2015-10-24,,,working dt.3.10.15,NA,3,16,120.0,0,
2885,2510,-,2015-10-24,,,lunch,NA,3,26,50.0,0,
2886,2511,-,2015-10-24,,,lunch working dt.2.10.15,NA,5,26,50.0,0,
2887,2512,-,2015-10-24,,,working dt.3.10.15,NA,5,16,80.0,0,
2888,2512,-,2015-10-24,,,lunch,NA,5,26,50.0,0,
2889,2513,-,2015-10-24,,,on site cummins dt.6/8/12/15 oct-15,NA,4,16,536.0,0,
2890,2513,-,2015-10-24,,,lunch,NA,4,26,300.0,0,
2891,2513,-,2015-10-24,,,office exp.,NA,4,51,44.0,0,
2892,2514,-,2015-10-24,,,on site cummins & jbm dt.20.10.15,NA,4,16,286.0,0,
2893,2514,-,2015-10-24,,,lunch,NA,4,26,100.0,0,
2894,2515,-,2015-10-24,,,working dt.20.10.15,NA,2,26,50.0,0,
2895,2516,-,2015-10-24,,,working dt.3.10.15,NA,5,16,80.0,0,
2896,2516,-,2015-10-24,,,lunch,NA,5,26,100.0,0,
2897,2517,-,2015-10-24,,,working dt.13.10.15,NA,2,16,20.0,0,
2898,2517,-,2015-10-24,,,lunch,NA,2,26,50.0,0,
2899,2518,-,2015-10-24,,,pune to mumbai dt.16.10.15,NA,8,16,770.0,0,
2900,2519,-,2015-10-24,,,sapl to swargate,NA,8,16,55.0,0,
2901,2520,-,2015-10-24,,,working dt.3.10.15,NA,5,16,50.0,0,
2902,2520,-,2015-10-24,,,lunch,NA,5,26,50.0,0,
2903,2521,-,2015-10-24,,,office to sapl dt.16.10.15,NA,8,16,30.0,0,
2904,2522,-,2015-10-24,,,office exp ,NA,4,53,5000.0,0,
2905,2523,-,2015-10-26,,,office to sapl dt.21.10.15,NA,8,16,30.0,0,
2906,2524,-,2015-10-28,,,cnh guest lunch,NA,3,26,1000.0,0,
2907,2525,-,2015-10-29,,,material dispatch for vidhut control pvt.ltd ,NA,15,5,3670.0,0,
2908,2525,-,2015-10-29,,,"diesel for mh-12,ef-5483",NA,15,14,500.0,0,
2909,2526,07,2015-10-30,,,chq.bounce against cash paid,NA,8,6,10000.0,0,
2910,2527,-,2015-10-31,,,sapl to axis & idbi bank ,NA,9,16,100.0,0,
2911,2527,-,2015-10-31,,,"diesel for mh-12,dt-7267",NA,9,14,1000.0,0,
2912,2528,-,2015-10-31,,,sapl to idbi bank bibwewadi,NA,8,16,100.0,0,
2913,2529,437/40/42/49/52/55/56/57/58/64/65/66/69/7074/75/87,2015-11-02,,,bill against cash paid ,NA,17,1,8500.0,0,
2914,2530,-,2015-11-02,,,"diesel for mh-12,dt-7267 & 5483",NA,8,14,2000.0,0,
2915,2531,-,2015-11-03,,,guest lunch exp for cnh,NA,3,26,900.0,0,
2916,2532,-,2015-11-03,,,supplier visit dt.30/10/2015 & 2/11/2015,,,,,,
2917,,13,16,144,0,,,,,,,
2918,2533,19/2015-16,2015-11-03,,,chq.bounce against cash paid,NA,13,28,2808.0,0,
2919,2534,-,2015-11-04,,,sapl to idbi bank narhe to katraj,NA,8,16,100.0,0,
2920,2535,-,2015-11-04,,,sapl to idbi bank narhe to bhagini bank,NA,8,16,100.0,0,
2921,2536,-,2015-11-04,,,"mh-12,dt-7267 diesel",NA,8,14,3000.0,0,
2922,2537,-,2015-11-06,,,"diesel mh-12,cy-2226",NA,8,14,300.0,0,
2923,2538,692/948,2015-11-07,,,tackle mpi test,NA,4,41,4503.0,0,
2924,2539,-,2015-11-07,,,canteen exp,NA,8,43,661.0,0,
2925,2539,-,2015-11-07,,,office exp,NA,8,51,450.0,0,
2926,2540,Freight ,2015-11-08,,,murbad to sapl freight charges,NA,13,49,16000.0,0,
2927,2541,-,2015-11-08,,,on site mumbai murbad,NA,8,16,200.0,0,
2928,2541,-,2015-11-08,,,office exp,NA,8,51,752.0,0,
2929,2542,-,2015-11-13,,,"servicing xuv mh-12,lj-5441",NA,8,2,10620.0,0,
2930,2543,-,2015-11-13,,,"diesel mh-12,lj-5441 sept-2015",NA,10,16,11040.0,0,
2931,2544,-,2015-11-13,,,"diesel mh-12,lj-5441 july-2015",NA,10,16,10420.0,0,
2932,2545,-,2015-11-13,,,"diesel mh-12,lj-5441 aug-2015",NA,10,16,9560.0,0,
2933,2546,-,2015-11-13,,,"diesel mh-12,lj-5441 oct-2015",NA,10,16,12990.0,0,
2934,2547,-,2015-11-13,,,paint pur,NA,8,51,1550.0,0,
2935,2547,-,2015-11-13,,,medical exp,NA,8,44,78.0,0,
2936,2547,-,2015-11-13,,,canteen exp,NA,8,43,304.0,0,
2937,2548,-,2015-11-13,,,octroi fine,NA,13,25,1100.0,0,
2938,2549,Salary & Bonus,2015-11-16,,,salary oct-2015 & bonus 14-15,NA,8,52,13500.0,0,
2939,2550,Salary & Bonus,2015-11-16,,,salary oct-2015 & bonus 14-15,NA,8,52,13500.0,0,
2940,2551,Salary & Bonus,2015-11-16,,,salary oct-2015 & bonus 14-15,NA,8,52,14129.0,0,
2941,2552,Salary & Bonus,2015-11-16,,,salary oct-2015 & bonus 14-15,NA,8,52,12361.0,0,
2942,2553,Salary & Bonus,2015-11-16,,,salary oct-2015 & bonus 14-15,NA,8,52,15991.0,0,
2943,2554,Salary & Bonus,2015-11-16,,,salary oct-2015 & bonus 14-15,NA,8,52,10169.0,0,
2944,2555,Salary & Bonus,2015-11-16,,,salary oct-2015 & bonus 14-15,NA,2,52,16444.0,0,
2945,2556,-,2015-11-16,,,"diesel mh-12,ef-5483",NA,8,14,500.0,0,
2946,2557,0085,2015-11-18,,,dharwad dispatch,NA,8,5,6300.0,0,
2947,2557,-,2015-11-18,,,"diesel mh-12,ef-5483",NA,8,14,500.0,0,
2948,2557,-,2015-11-18,,,office exp.,NA,8,51,150.0,0,
2949,2559,-,2015-11-18,,,working dt.8/9/10/14,NA,9,16,230.0,0,
2950,2559,-,2015-11-18,,,lunch,NA,9,26,200.0,0,
2951,2560,-,2015-11-18,,,"diesel mh-12,eg-9341",NA,8,14,500.0,0,
2952,2561,-,2015-11-18,,,on site mumbai murbad,NA,12,16,90.0,0,
2953,2563,-,2015-11-18,,,office exp,NA,8,51,593.0,0,
2954,2563,-,2015-11-18,,,canteen exp,NA,8,43,75.0,0,
2955,2564,82,2015-11-18,,,lpg gas,NA,8,32,2900.0,0,
2956,2565,-,2015-11-19,,,diesel mh-12 dt.7267,NA,8,14,2000.0,0,
2957,2566,-,2015-11-19,,,sales tax exp for -11-12,NA,9,6,15000.0,0,
2958,2567,490/93/92/91/95/77/506,2015-11-20,,,bill against cash paid ,NA,17,1,5000.0,0,
2959,2568,-,2015-11-20,,,canteen exp,NA,8,43,1509.0,0,
2960,2569,-,2015-11-20,,,REVENUE STAMP,NA,8,51,100.0,0,
2961,2570,-,2015-11-21,,,welding rod pur,NA,5,51,740.0,0,
2962,2571,-,2015-11-24,,,on site cummins dt.15/16/17 oct-15,NA,2,16,824.0,0,
2963,2572,-,2015-11-24,,,working dt.4/11/25 oct-2015,NA,3,16,150.0,0,
2964,2573,-,2015-11-24,,,extra mobile bill month  of aug & sept-2015,NA,17,21,403.0,0,
2965,2574,-,2015-11-24,,,office work dt.10/11/17/18 nov-15,NA,8,16,282.0,0,
2966,2575,-,2015-11-24,,,21/10/15 & 8/11/15 working ,NA,2,16,125.0,0,
2967,2575,-,2015-11-24,,,lunch,NA,2,26,100.0,0,
2968,2576,-,2015-11-24,,,visit cnh chakan dt.5/11/15,NA,19,16,120.0,0,
2969,2577,-,2015-11-24,,,visit mahindra p405 line,NA,2,16,70.0,0,
2970,2578,-,2015-11-24,,,visit mahindra p405 line,NA,19,16,40.0,0,
2971,2579,-,2015-11-24,,,visit cnh dt.5/11/15,NA,19,16,450.0,0,
2972,2579,-,2015-11-24,,,lunch,NA,19,26,50.0,0,
2973,2580,-,2015-11-24,,,on site asal dt.8/16/17/22 nov-15,NA,5,16,604.0,0,
2974,2580,-,2015-11-24,,,lunch,NA,5,26,450.0,0,
2975,2581,-,2015-11-25,,,canteen exp,NA,8,43,316.0,0,
2976,2581,-,2015-11-25,,,houskeeping material pur,NA,8,51,1320.0,0,
2977,2582,-,2015-11-26,,,"diesel exp.mh-12,lj-5441 & mh-12,dt-7267",NA,8,14,3000.0,0,
2978,2583,-,2015-11-28,,,WORKING DT.23/11/2015,NA,2,16,30.0,0,
2979,2583,-,2015-11-28,,,LUNCH,NA,2,26,50.0,0,
2980,2584,-,2015-12-01,,,SAPL TO IDBI NARHE BANK,NA,9,16,80.0,0,
2981,2585,-,2015-12-01,,,VISIT MUNGI DT.10/7/15 & 20/31/12 AUG-15 & 18/6 SEPT-15,NA,4,26,3289.0,0,
2982,2586,-,2015-12-01,,,OFFICE EXP,NA,2,16,100.0,0,
2983,2587,-,2015-12-01,,,OFFICE EXP,NA,3,16,100.0,0,
2984,2588,-,2015-12-01,,,OFFICE WORK NASHIK,NA,8,16,178.0,0,
2985,2589,-,2015-12-02,,,SUPPLIER VISIT DT.1/12/15,NA,13,16,90.0,0,
2986,2590,-,2015-12-02,,,OFFICE WORK DT.21/22/24/29 SEPT-15 & 1/5/26 OCT-15 (PETROL),NA,8,16,750.0,0,
2987,2591,-,2015-12-02,,,OFFICE WORK DT.27/28 OCT-15 & 2/5/9/26 NOV-15 (PETROL),NA,8,16,600.0,0,
2988,2592,-,2015-12-03,,,SAPL TO NARHE,NA,17,16,80.0,0,
2989,2593,02570209263/0262663931,2015-12-04,,,BILL NOV-2015,NA,8,21,14400.0,0,
2990,2594,-,2015-12-05,,,SAPL TO SASWAD,NA,8,16,100.0,0,
2991,2594,-,2015-12-05,,,"DIESEL MH-12,LJ-5441",NA,8,14,1000.0,0,
2992,2595,-,2015-12-05,,,BUS TRAVELLING DT.17/18/19/20/21/22/23/24/25/26/27/28/29/30 NOV-15 & /1/2 DEC-15,NA,8,16,780.0,0,
2993,2595,-,2015-12-05,,,LUNCH,NA,8,26,100.0,0,
2994,2596,-,2015-12-07,,,GUEST LUNCH DT.31/10/15 & 7/12/15,NA,4,26,888.0,0,
2995,2597,-,2015-12-08,,,"DIESEL MH-12,DT-7267",NA,8,14,2000.0,0,
2996,2598,salary,2015-12-11,,,SALARY-NOV-2015,NA,8,52,7500.0,0,
2997,2599,salary,2015-12-11,,,SALARY NOV-2015,NA,8,52,7500.0,0,
2998,2600,salary,2015-12-11,,,salary nov-2015,NA,8,52,8100.0,0,
2999,2601,salary,2015-12-11,,,salary nov-2015,NA,8,52,227.0,0,
3000,2602,salary,2015-12-11,,,salary nov-2015,NA,8,52,14520.0,0,
3001,2603,salary,2015-12-11,,,salary nov-2015,NA,8,52,3670.0,0,
3002,2604,salary,2015-12-11,,,salary nov-2015,NA,2,52,10442.0,0,
3003,2605,-,2015-12-11,,,income tax fee,NA,8,6,2000.0,0,
3004,2605,-,2015-12-11,,,stamp 500rs,NA,8,51,500.0,0,
3005,2606,-,2015-12-12,,,office work dt.3/8 dec-15,NA,8,16,116.0,0,
3006,2607,-,2015-12-12,,,working dt.22/29 nov-15,NA,3,26,100.0,0,
3007,2608,-,2015-12-12,,,WORKING DT.29/11/15,NA,3,16,80.0,0,
3008,2608,-,2015-12-12,,,lunch,NA,3,26,100.0,0,
3009,2609,-,2015-12-12,,,working dt.29/11/15 & 6/12/15,NA,3,16,240.0,0,
3010,2609,-,2015-12-12,,,lunch,NA,3,26,100.0,0,
3011,2610,-,2015-12-12,,,working dt.29/11/15,NA,5,16,40.0,0,
3012,2610,-,2015-12-12,,,lunch,NA,5,26,50.0,0,
3013,2611,-,2015-12-12,,,working dt.2/11/15 & 6/12/15,NA,3,16,88.0,0,
3014,2611,-,2015-12-12,,,lunch,NA,3,26,150.0,0,
3015,2612,-,2015-12-12,,,working dt.29/11/2015,NA,5,16,68.0,0,
3016,2612,-,2015-12-12,,,lunch,NA,5,26,100.0,0,
3017,2613,-,2015-12-12,,,working dt.22/23 nov-15,NA,5,16,40.0,0,
3018,2613,-,2015-12-12,,,lunch,NA,5,26,100.0,0,
3019,2614,-,2015-12-12,,,working dt.29/30 nov-15 & 1/2/3/4/5/7/8/9 dec-15,NA,2,26,500.0,0,
3020,2615,-,2015-12-12,,,working dt.17/29 nov-15,NA,5,16,128.0,0,
3021,2615,-,2015-12-12,,,lunch,NA,5,26,100.0,0,
3022,2616,-,2015-12-12,,,on site jbm dt.3/12/15,NA,4,16,224.0,0,
3023,2617,-,2015-12-12,,,on site asal & cnh dt.22/24/25/26 nov-15 & 2/4/5 dec-15,NA,2,16,456.0,0,
3024,2617,-,2015-12-12,,,lunch,NA,2,26,350.0,0,
3025,2618,-,2015-12-12,,,on site bhosari & chakan dt.30/11/15 & 1/2/3/4/5/7/8 dec-15,NA,2,26,400.0,0,
3026,2619,-,2015-12-12,,,on site jbm & mungi dt.5/11 dec-15,NA,4,16,250.0,0,
3027,2619,-,2015-12-12,,,lunch,NA,4,26,130.0,0,
3028,2620,-,2015-12-14,,,speed post for (shekhar & sagar),NA,8,5,80.0,0,
3029,2621,-,2015-12-15,,,material pur,NA,13,51,100.0,0,
3030,2623,-,2015-12-22,,,GUEST LUNCH,NA,10,26,10226.0,0,
3031,2624,RBR16C003353,2015-12-22,,,"MH-12,LJ-5441",NA,10,2,10620.0,0,
3032,2625,-,2015-12-22,,,PUNE TO CHENNAI(NMC SIR),NA,8,16,3300.0,0,
3033,2625,-,2015-12-22,,,GUEST LUNCH,NA,8,26,90.0,0,
3034,2626,-,2015-12-22,,,GUEST LUNCH (NMC SIR),NA,8,26,3595.0,0,
3035,2627,-,2015-12-22,,,MKT EXP,NA,10,51,12169.0,0,
3036,2628,-,2015-12-22,,,MKT EXP,NA,8,51,10000.0,0,
3037,2629,497/500,2015-12-22,,,BILL AGAINST PAID,NA,17,1,1200.0,0,
3038,2630,-,2015-12-22,,,SUNDAY WORKING DT.20/12/2015,NA,9,16,60.0,0,
3039,2630,-,2015-12-22,,,LUNCH EXP,NA,9,26,50.0,0,
3040,2631,478/506/11/3/5/7/9/10/19/18/24/26,2015-12-23,,,bill against,NA,17,1,10000.0,0,
3041,2632,-,2015-12-23,,,"diesel mh-12,ef-5483/2226/7267",NA,8,14,15030.0,0,
3042,2633,0627,2015-12-29,,,bill against,NA,17,1,7389.0,0,
3043,2634,-,2015-12-29,,,Licence Renewal,NA,8,51,15000.0,0,
3044,2635,-,2015-12-29,,,Bank Guarantee,NA,9,51,4432.0,0,
3045,2635,-,2015-12-29,,,conveyance,NA,8,16,50.0,0,
3046,2636,-,2015-12-30,,,"diesel mh-12,eg-9341",NA,17,14,500.0,0,
3047,2637,-,2015-12-30,,,sapl to sidbi,NA,8,16,100.0,0,
3048,2638,-,2016-01-01,,,sapl to treasure park,NA,8,16,70.0,0,
3049,2638,-,2016-01-01,,,"diesel mh-12,lj-5441",NA,8,14,500.0,0,
3050,2639,-,2016-01-02,,,conveyance for the month of sept/oct-2015,NA,4,16,11040.0,0,
3051,2640,-,2016-01-02,,,working dt.15/7/15 & 19/5/15,NA,4,16,1000.0,0,
3052,2640,-,2016-01-02,,,working dt.15/7/15 & 19/5/15,NA,4,26,810.0,0,
3053,2640,-,2016-01-02,,,working dt.15/7/15 & 19/5/15,NA,4,51,800.0,0,
3054,2641,526/29/36/38/39/42/43/46,2016-01-07,,,bill against,NA,17,1,10000.0,0,
3055,2642,salary,2016-01-07,,,salary dec-2015,NA,8,52,7500.0,0,
3056,2643,salary,2016-01-07,,,salary dec-2015,NA,8,52,7500.0,0,
3057,2644,salary,2016-01-07,,,salary dec-2015,NA,8,52,7258.0,0,
3058,2645,salary,2016-01-07,,,salary dec-2015,NA,8,52,1116.0,0,
3059,2646,-,2016-01-07,,,salary dec-2015,NA,8,52,12461.0,0,
3060,2647,salary,2016-01-07,,,salary dec-2015,NA,6,52,5677.0,0,
3061,2648,salary,2016-01-07,,,salary dec-2015,NA,2,52,10444.0,0,
3062,2649,-,2016-01-08,,,sapl to idbi bank,NA,8,16,110.0,0,
3063,2650,-,2016-01-09,,,working dt.27.12.15,NA,6,16,60.0,0,
3064,2650,-,2016-01-09,,,lunch ,NA,6,26,50.0,0,
3065,2651,-,2016-01-09,,,working dt.29/11/15 & 27/12/15,NA,12,16,240.0,0,
3066,2652,-,2016-01-09,,,working dt.27/12/15,NA,3,16,80.0,0,
3067,2652,-,2016-01-09,,,lunch,NA,3,26,100.0,0,
3068,2653,-,2016-01-12,,,milk (dt.18 to 26 nov-15),NA,8,43,1440.0,0,
3069,2654,-,2016-01-12,,,milk dt.27/28/30nov-15 & 1 to 7 dec-2015,NA,8,43,1620.0,0,
3070,2655,-,2016-01-13,,,sapl to idbi bank,NA,9,16,60.0,0,
3071,2655,-,2016-01-13,,,tea,NA,9,26,20.0,0,
3072,2656,-,2016-01-13,,,working dt.27/12/15,NA,6,16,50.0,0,
3073,2656,-,2016-01-13,,,lunch,NA,6,26,50.0,0,
3074,2657,-,2016-01-23,,,working dt.5/1/16,NA,8,16,108.0,0,
3075,2658,-,2016-01-23,,,on site sakshi dt.10/19 jan-116,NA,4,16,220.0,0,
3076,2658,-,2016-01-23,,,lunch,NA,4,26,50.0,0,
3077,2659,-,2016-01-23,,,working dt.3/14/17jan-16,NA,2,16,170.0,0,
3078,2659,-,2016-01-23,,,lunch,NA,2,26,150.0,0,
3079,2660,-,2016-01-23,,,working dt.10/1/16,NA,6,16,80.0,0,
3080,2660,-,2016-01-23,,,lunch,NA,6,26,100.0,0,
3081,2661,-,2016-01-23,,,working dt.27/12/15,NA,6,16,50.0,0,
3082,2661,-,2016-01-23,,,lunch,NA,6,26,50.0,0,
3083,2662,-,2016-01-23,,,working dt.17/1/16,NA,3,16,156.0,0,
3084,2662,-,2016-01-23,,,lunch,NA,3,26,50.0,0,
3085,2663,-,2016-01-23,,,LUNCH,NA,6,26,50.0,0,
3086,2664,-,2016-01-23,,,WORKING DT.4/16/12DEC-15 & 11/16/18JAN-16,NA,19,16,1840.0,0,
3087,2664,-,2016-01-23,,,LUNCH,NA,19,26,50.0,0,
3088,2665,-,2016-01-23,,,DIESEL-7267,NA,8,14,3460.0,0,
3089,2666,-,2016-01-25,,,WORKING DT.22/25JAN-16,NA,8,16,180.0,0,
3090,2667,-,2016-01-25,,,SAPL TO SHIVAJI NAGAR,NA,8,16,100.0,0,
3091,2667,-,2016-01-25,,,A3RIM PUR,NA,8,51,320.0,0,
3092,2667,-,2016-01-25,,,OFFICE EXP,NA,8,51,80.0,0,
3093,2668,-,2016-01-25,,,RTGS,NA,9,16,30.0,0,
3094,2669,-,2016-01-28,,,Milk pur dt.8 to 17 dec-15,NA,8,43,1620.0,0,
3095,2670,-,2016-01-29,,,working dt.27/12/15 & 10/01/16,NA,6,16,128.0,0,
3096,2670,-,2016-01-29,,,lunch,NA,6,26,100.0,0,
3097,2671,-,2016-01-29,,,on site banglore dt.24/1/16,NA,8,16,1902.0,0,
3098,2671,-,2016-01-29,,,diesel-5441,NA,10,14,1000.0,0,
3099,2672,-,2016-01-29,,,working dt.17/1/16,NA,3,16,88.0,0,
3100,2672,-,2016-01-29,,,lunch,NA,3,26,50.0,0,
3101,2673,-,2016-01-29,,,working dt.17/1/16,NA,3,16,80.0,0,
3102,2673,-,2016-01-29,,,lunch,NA,3,26,100.0,0,
3103,2674,-,2016-01-29,,,working dt.17/1/16,NA,6,26,50.0,0,
3104,2675,-,2016-01-29,,,working dt.6/11/15 & 2/31dec-15,NA,19,16,200.0,0,
3105,2675,-,2016-01-29,,,lunch,NA,19,26,625.0,0,
3106,2676,-,2016-01-29,,,working dt.20/21 jan-16,NA,19,16,925.0,0,
3107,2677,-,2016-01-29,,,on site asal dt.14 to 21 dec-15,NA,2,16,480.0,0,
3108,2677,-,2016-01-29,,,lunch,NA,3,26,250.0,0,
3109,2678,-,2016-02-02,,,"DIESEL MH-12,DT-7267",NA,8,14,3000.0,0,
3110,2679,ADV,2016-02-03,,,"MH-12,DT-7267 CYLINDER",NA,15,2,4000.0,0,
3111,2680,0274070580/0262663931/0268332860,2016-02-03,,,IDEA BILL,NA,8,21,15100.0,0,
3112,2681,-,2016-02-05,,,SAPL TO SIDBI,NA,8,16,100.0,0,
3113,2682,SALARY,2016-02-09,,,SALARY JAN-2016,NA,8,52,7500.0,0,
3114,2683,SALARY,2016-02-09,,,SALARY JAN-2016,NA,8,52,7500.0,0,
3115,2684,SALARY,2016-02-09,,,SALARY JAN-2016,NA,8,52,7839.0,0,
3116,2685,SALARY,2016-02-09,,,SALARY-JAN-2016,NA,15,52,10973.0,0,
3117,2686,SALARY,2016-02-09,,,salary jan-2016,NA,8,52,6788.0,0,
3118,2687,SALARY,2016-02-09,,,salary-jan-2016,NA,2,52,10443.0,0,
3119,2688,-,2016-02-11,,,for enqury,NA,8,16,200.0,0,
3120,2689,-,2016-02-11,,,foe enqury,NA,8,16,200.0,0,
3121,2690,-,2016-02-11,,,conveyance for july & aug-2015,NA,9,16,1660.0,0,
3122,2691,-,2016-02-11,,,conveyance for sept & oct-2015,NA,9,16,2100.0,0,
3123,2692,-,2016-02-11,,,conveyance for nov & dec-2015,NA,9,16,1920.0,0,
3124,2693,-,2016-02-11,,,conveyance for jan-2016,NA,9,16,1820.0,0,
3125,2694,salary,2016-02-12,,,salary diff...jan-16,NA,15,52,150.0,0,
3126,2695,-,2016-02-13,,,repairing charges 2226,NA,15,2,1200.0,0,
3127,2696,adv,2016-02-15,,,coils for crane 1set,NA,4,2,2000.0,0,
3128,2697,-,2016-02-16,,,shivjayanti fees,NA,8,51,3000.0,0,
3129,2698,F.Y.12-13,2016-02-17,,,annual return for the f.y.12-13 fees,NA,9,27,15600.0,0,
3130,2699,-,2016-02-18,,,on site cummins dt.2/1/8 feb-16,NA,19,16,1435.0,0,
3131,2699,-,2016-02-18,,,lunch,NA,19,26,50.0,0,
3132,2702,-,2016-02-18,,,working dt.29/11/15 & 24/31jan-16,NA,19,16,180.0,0,
3133,2703,-,2016-02-18,,,working dt.31/1/16,NA,19,16,60.0,0,
3134,2703,-,2016-02-18,,,lunch,NA,19,26,50.0,0,
3135,2704,-,2016-02-19,,,lunch dt.31/1/16 & 7/2/16,NA,6,26,100.0,0,
3136,2705,-,2016-02-19,,,working dt.29/1/2016,NA,4,16,100.0,0,
3137,2706,-,2016-02-19,,,ON SITE MAHINDRA CHAKAN DT.16/17 FEB-16 ,NA,19,16,1025.0,0,
3138,2706,-,2016-02-19,,,MATERIAL PUR,NA,19,51,320.0,0,
3139,2706,-,2016-02-19,,,LUNCH,NA,19,26,200.0,0,
3140,2707,-,2016-02-19,,,SUNDAY WORKING DT.7/2/16,NA,6,16,80.0,0,
3141,2707,-,2016-02-19,,,LUNCH,NA,6,26,100.0,0,
3142,2708,-,2016-02-19,,,WORKING DT.7/2/16,NA,6,16,80.0,0,
3143,2708,-,2016-02-19,,,LUNCH,NA,6,26,50.0,0,
3144,2709,-,2016-02-19,,,WORKING DT.7/2/16,NA,6,26,50.0,0,
3145,2710,SALARY,2016-02-19,,,SALARY DIFF....JAN-2016,NA,3,52,954.0,0,
3146,2711,779/793,2016-02-20,,,AGAINST BILL CASH PAID,NA,15,2,10000.0,0,
3147,2712,546/45/49/52/53/55/5657/59/65/28/27/66/67/70/71A,2016-02-20,,,AGAINST BILL CASH PAID,NA,13,1,10000.0,0,
3148,2713,-,2016-02-20,,,MILK PUR (DT.11/2/16 TO 19/02/16,NA,8,43,1460.0,0,
3149,2713,-,2016-02-20,,,OFFICE EXP,NA,8,51,40.0,0,
3150,2714,-,2016-02-20,,,CANTEEN EXP,NA,8,43,340.0,0,
3151,2715,792/93/96/97,2016-02-23,,,AGAINST BILL CASH PAID,NA,15,2,10000.0,0,
3152,2716,-,2016-02-26,,,WORKING DT 17/24 JAN-16 LUNCH,NA,19,26,200.0,0,
3153,2716,-,2016-02-26,,,WORKING DT 17/24 JAN-16,NA,19,16,170.0,0,
3154,2717,-,2016-02-26,,,WORKING DT.21/2/16,NA,17,16,50.0,0,
3155,2717,-,2016-02-26,,,LUNCH EXP,NA,17,26,50.0,0,
3156,2718,-,2016-02-26,,,WORKING DT.21/2/2016,NA,3,16,100.0,0,
3157,2718,-,2016-02-26,,,LUNCH (2PERSON),NA,3,26,100.0,0,
3158,2719,-,2016-02-26,,,WORKING DT.21/2/2016,NA,17,16,50.0,0,
3159,2719,-,2016-02-26,,,LUNCH,NA,17,26,50.0,0,
3160,2720,-,2016-02-26,,,WORKING DT.21/2/16,NA,5,26,50.0,0,
3161,2721,-,2016-02-26,,,WORKING DT.21/2/16,NA,5,26,50.0,0,
3162,2722,-,2016-02-26,,,WORKING DT.21/2/16,NA,5,16,80.0,0,
3163,2722,-,2016-02-26,,,LUNCH (2PERSON),NA,5,26,100.0,0,
3164,2723,-,2016-02-26,,,WORKING DT.24/1/16,NA,19,16,173.0,0,
3165,2723,-,2016-02-26,,,LUNCH (3PERSON),NA,19,26,150.0,0,
3166,2724,-,2016-02-26,,,WORKING DT.21/2/16,NA,19,16,40.0,0,
3167,2724,-,2016-02-26,,,LUNCH,NA,19,26,50.0,0,
3168,2725,-,2016-02-26,,,WORKING DT.21/2/2016,NA,19,16,60.0,0,
3169,2725,-,2016-02-26,,,LUNCH,NA,19,26,50.0,0,
3170,2726,-,2016-02-26,,,working dt.21/2/16,NA,19,16,60.0,0,
3171,2726,-,2016-02-26,,,lunch,NA,19,26,50.0,0,
3172,2727,0279845077/0268332860,2016-03-04,,,idea bill feb-2016,NA,8,21,15200.0,0,
3173,2728,-,2016-03-04,,,working dt.21/2/16,NA,2,16,70.0,0,
3174,2728,-,2016-03-04,,,lunch,NA,2,26,50.0,0,
3175,2729,-,2016-03-04,,,"diesel mh-12,dt-7267",NA,8,14,2000.0,0,
3176,2730,-,2016-03-04,,,material pur,NA,4,51,90.0,0,
3177,2731,-,2016-03-07,,,diesel for genset,NA,8,14,3650.0,0,
3178,2731,-,2016-03-07,,,"mh-12,lj-5441 diesel",NA,8,14,287.0,0,
