Id,MId,PONo,PRNo,PRId,SPRNo,SPRId,Qty,Rate,Discount,AddDesc,PF,ExST,VAT,DelDate,AmendmentNo,BudgetCode,flag
58435,14846,0307,,,0238,21749,100.0,3.0,0.0,-,1,31,94,2020-10-15,0,1,0
58436,14846,0307,,,0238,21750,2.0,1500.0,0.0,-,1,31,94,2020-10-15,0,1,0
58437,14846,0307,,,0238,21751,100.0,28.0,0.0,-,1,31,94,2020-10-15,0,1,0
58438,14846,0307,,,0238,21752,26.0,200.0,0.0,-,1,31,94,2020-10-15,0,1,0
58439,14846,0307,,,0238,21753,25.0,90.0,0.0,-,1,31,94,2020-10-15,0,1,0
58440,14847,0308,,,0239,21754,2.0,2666.0,15.0,-,1,31,94,2020-10-15,0,1,0
58441,14847,0308,,,0239,21755,2.0,2862.0,15.0,-,1,31,94,2020-10-15,0,1,0
58442,14847,0308,,,0239,21756,5.0,384.0,0.0,-,1,31,94,2020-10-15,0,1,0
58443,14847,0308,,,0239,21757,1.0,715.0,35.0,-,1,31,94,2020-10-16,0,1,0
58444,14847,0308,,,0239,21758,1.0,804.0,35.0,-,1,31,94,2020-10-15,0,1,0
58445,14847,0308,,,0239,21759,1.0,804.0,35.0,-,1,31,94,2020-10-15,0,1,0
58446,14847,0308,,,0239,21760,1.0,804.0,35.0,-,1,31,94,2020-10-15,0,1,0
58447,14847,0308,,,0239,21761,1.0,831.0,35.0,-,1,31,94,2020-10-15,0,1,0
58448,14847,0308,,,0239,21762,2.0,43.5,55.0,-,1,31,94,2020-10-15,0,1,0
58449,14847,0308,,,0239,21763,2.0,58.8,55.0,-,1,31,94,2020-10-15,0,1,0
58450,14847,0308,,,0239,21764,2.0,58.8,55.0,-,1,31,94,2020-10-15,0,1,0
58451,14847,0308,,,0239,21765,2.0,143.8,55.0,-,1,31,94,2020-10-15,0,1,0
58452,14847,0308,,,0239,21766,2.0,155.0,55.0,-,1,31,94,2020-10-15,0,1,0
58453,14847,0308,,,0239,21767,2.0,174.5,55.0,-,1,31,94,2020-10-15,0,1,0
58454,14847,0308,,,0239,21768,2.0,265.3,55.0,-,1,31,94,2020-10-15,0,1,0
58455,14847,0308,,,0239,21769,1.0,280.0,55.0,-,1,31,94,2020-10-15,0,1,0
58456,14848,0309,,,0240,21770,1.0,518.0,35.0,-,1,31,94,2020-10-15,0,1,0
58457,14848,0309,,,0240,21771,1.0,560.0,35.0,-,1,31,94,2020-10-15,0,1,0
58458,14848,0309,,,0240,21772,1.0,711.0,35.0,-,1,31,94,2020-10-15,0,1,0
58459,14848,0309,,,0240,21773,1.0,993.0,35.0,-,1,31,94,2020-10-15,0,1,0
58460,14848,0309,,,0240,21774,1.0,609.0,35.0,-,1,31,94,2020-10-15,0,1,0
58461,14848,0309,,,0240,21775,1.0,670.0,35.0,-,1,31,94,2020-10-15,0,1,0
58462,14848,0309,,,0240,21776,1.0,816.0,0.0,-,1,31,94,2020-10-15,0,1,0
58463,14848,0309,,,0240,21777,1.0,1154.0,35.0,-,1,31,94,2020-10-15,0,1,0
58464,14848,0309,,,0240,21778,1.0,641.0,35.0,-,1,31,94,2020-10-15,0,1,0
58465,14848,0309,,,0240,21779,1.0,692.0,35.0,-,1,31,94,2020-10-15,0,1,0
58466,14848,0309,,,0240,21780,1.0,868.0,35.0,-,1,31,94,2020-10-15,0,1,0
58467,14848,0309,,,0240,21781,1.0,1265.0,35.0,-,1,31,94,2020-10-15,0,1,0
58468,14848,0309,,,0240,21782,200.0,30.0,0.0,-,1,31,94,2020-10-15,0,1,0
58469,14848,0309,,,0240,21783,500.0,11.23,45.0,-,1,31,94,2020-10-15,0,1,0
58470,14848,0309,,,0240,21784,200.0,11.81,45.0,-,1,31,94,2020-10-15,0,1,0
58471,14849,0310,0013,41454,,,1.0,99.0,0.0,,1,31,94,2020-10-12,0,1,0
58472,14849,0310,0013,41455,,,1.0,37.6,0.0,,1,31,94,2020-10-12,0,1,0
58473,14850,0311,0010,41451,,,1.0,616.0,20.0,,1,31,94,2020-10-09,0,1,0
58474,14850,0311,0015,41460,,,12.0,10.0,0.0,,1,31,94,2020-10-09,0,1,0
58475,14850,0311,0014,41459,,,1.0,80.0,0.0,,1,31,94,2020-10-09,0,1,0
58476,14851,0312,0013,41456,,,2.0,120.0,0.0,,1,31,94,2020-10-09,0,1,0
58477,14851,0312,0013,41457,,,1.0,50.0,0.0,,1,31,94,2020-10-09,0,1,0
58478,14851,0312,0013,41458,,,1.0,300.0,0.0,,1,31,94,2020-10-09,0,1,0
58481,14853,0313,,,1359,20686,3000.0,0.05,0.0,,1,31,94,2020-10-10,0,1,0
58482,14853,0313,,,1359,20683,3.0,840.0,0.0,,1,31,94,2020-10-10,0,1,0
58483,14853,0313,,,1359,20685,300.0,6.95,0.0,,1,31,94,2020-10-10,0,1,0
58484,14854,0314,0016,41461,,,32.0,9.63,0.0,,1,31,94,2020-10-10,0,1,0
58485,14854,0314,0016,41462,,,2.0,23.39,0.0,,1,31,94,2020-10-10,0,1,0
58486,14854,0314,0016,41463,,,7.0,16.25,0.0,,1,31,94,2020-10-10,0,1,0
58487,14854,0314,0016,41464,,,1.0,6.57,0.0,,1,31,94,2020-10-10,0,1,0
58488,14855,0315,,,0251,21816,100.0,17.98,52.0,-,1,31,94,2020-10-15,0,1,0
58489,14855,0315,,,0251,21817,100.0,11.81,52.0,-,1,31,94,2020-10-15,0,1,0
58490,14855,0315,,,0251,21818,200.0,9.92,25.0,-,1,31,94,2020-10-15,0,1,0
58491,14855,0315,,,0251,21819,100.0,0.8,0.0,-,1,31,94,2020-10-15,0,1,0
58492,14855,0315,,,0251,21820,100.0,0.6,0.0,-,1,31,94,2020-10-15,0,1,0
58493,14855,0315,,,0251,21821,100.0,7.11,52.0,-,1,31,94,2020-10-16,0,1,0
58494,14855,0315,,,0251,21822,100.0,8.52,52.0,-,1,31,94,2020-10-15,0,1,0
58495,14855,0315,,,0251,21823,100.0,0.6,0.0,-,1,31,94,2020-10-15,0,1,0
58496,14856,0316,,,0250,21802,20.0,7.89,50.0,-,1,31,94,2020-10-15,0,1,0
58497,14856,0316,,,0250,21804,230.0,7.01,50.0,-,1,31,94,2020-10-15,0,1,0
58498,14856,0316,,,0250,21803,50.0,5.9,0.0,-,1,31,94,2020-10-15,0,1,0
58499,14856,0316,,,0250,21805,100.0,0.8,0.0,-,1,31,94,2020-10-15,0,1,0
58500,14856,0316,,,0250,21806,50.0,0.8,0.0,-,1,31,94,2020-10-15,0,1,0
58501,14856,0316,,,0250,21807,50.0,27.55,50.0,-,1,31,94,2020-10-15,0,1,0
58502,14856,0316,,,0250,21808,100.0,1.8,0.0,-,1,31,94,2020-10-15,0,1,0
58503,14856,0316,,,0250,21809,50.0,4.8,0.0,-,1,31,94,2020-10-15,0,1,0
58504,14856,0316,,,0250,21810,1.0,579.0,0.0,-,1,31,94,2020-10-15,0,1,0
58505,14856,0316,,,0250,21811,50.0,7.3,50.0,-,1,31,94,2020-10-15,0,1,0
58506,14856,0316,,,0250,21812,100.0,7.31,50.0,-,1,31,94,2020-10-15,0,1,0
58507,14856,0316,,,0250,21813,203.0,2.09,50.0,-,1,31,94,2020-10-15,0,1,0
58508,14856,0316,,,0250,21814,40.0,33.1,50.0,-,1,31,94,2020-10-15,0,1,0
58509,14856,0316,,,0250,21815,150.0,2.6,0.0,-,1,31,94,2020-10-15,0,1,0
58510,14857,0317,,,0252,21824,50.0,17.98,50.0,-,1,31,94,2020-10-15,0,1,0
58511,14858,0318,,,0243,21787,32.4,205.0,0.0,-,1,31,94,2020-10-11,0,1,0
58512,14858,0318,,,0243,21788,11.0,210.0,0.0,-,1,31,94,2020-10-11,0,1,0
58513,14858,0318,,,0243,21789,10.6,210.0,0.0,-,1,31,94,2020-10-12,0,1,0
58514,14859,0319,,,0248,21799,1.0,8711.0,0.0,-,1,31,94,2020-10-14,0,0,0
58515,14860,0320,,,0247,21798,1.0,3000.0,0.0,-,1,31,94,2020-10-15,0,0,0
58516,14861,0321,,,0241,21785,5.0,982.2,0.0,-,1,31,94,2020-10-15,0,0,0
58517,14862,0322,,,0242,21786,5.0,80.0,0.0,-,1,31,94,2020-10-15,0,1,0
58518,14863,0323,,,0245,21793,25.0,195.0,0.0,-,1,31,94,2020-10-13,0,1,0
58519,14863,0323,,,0245,21794,10.0,130.0,0.0,-,1,31,94,2020-10-13,0,1,0
58520,14863,0323,,,0245,21795,30.0,95.0,0.0,-,1,31,94,2020-10-13,0,1,0
58521,14864,0324,,,0246,21796,60.0,62.1,50.0,-,1,31,94,2020-10-13,0,1,0
58522,14864,0324,,,0246,21797,100.0,32.1,45.0,-,1,31,94,2020-10-13,0,1,0
58523,14865,0325,,,0244,21790,22.0,1625.0,0.0,-,1,31,94,2020-10-13,0,0,0
58524,14865,0325,,,0244,21791,13.0,817.0,0.0,-,1,31,94,2020-10-13,0,0,0
58525,14865,0325,,,0244,21792,20.0,178.58,0.0,-,1,31,94,2020-10-13,0,0,0
58526,14866,0326,0017,41466,,,2.0,5643.0,0.0,fabrication only.,1,1,1,2020-10-20,0,1,0
58527,14866,0326,0018,41467,,,4.0,1.0,0.0,,1,1,1,2020-10-20,0,1,0
58528,14866,0326,0018,41468,,,2.0,1.0,0.0,,1,1,1,2020-10-20,0,1,0
58529,14866,0326,0018,41469,,,2.0,1.0,0.0,,1,1,1,2020-10-20,0,1,0
58530,14866,0326,0018,41470,,,2.0,1.0,0.0,,1,1,1,2020-10-20,0,1,0
58531,14866,0326,0018,41471,,,2.0,1.0,0.0,,1,1,1,2020-10-20,0,1,0
58532,14866,0326,0018,41472,,,4.0,1.0,0.0,,1,1,1,2020-10-20,0,1,0
58533,14866,0326,0018,41473,,,12.0,1.0,0.0,,1,1,1,2020-10-20,0,1,0
58534,14866,0326,0019,41474,,,12.0,45.0,0.0,,1,1,1,2020-10-20,0,1,0
58535,14866,0326,0019,41475,,,2.0,68.0,0.0,,1,1,1,2020-10-20,0,1,0
58536,14866,0326,0019,41476,,,12.0,36.0,0.0,,1,1,1,2020-10-20,0,1,0
58537,14866,0326,0020,41477,,,4.0,75.0,0.0,,1,1,1,2020-10-20,0,1,0
58538,14867,0327,0022,41480,,,36.0,40.0,0.0,,1,1,1,2020-10-23,0,1,0
58539,14867,0327,0022,41481,,,22.0,69.0,0.0,,1,1,1,2020-10-23,0,1,0
58540,14868,0328,0026,41505,,,100.0,12.09,44.0,,1,31,94,2020-10-24,0,4,0
58541,14868,0328,0026,41506,,,100.0,12.09,44.0,,1,31,94,2020-10-24,0,4,0
58542,14868,0328,0026,41507,,,100.0,12.09,44.0,,1,31,94,2020-10-24,0,4,0
58543,14868,0328,0026,41508,,,100.0,12.09,44.0,,1,31,94,2020-10-24,0,4,0
58544,14868,0328,0026,41509,,,100.0,12.09,44.0,,1,31,94,2020-10-24,0,4,0
58545,14868,0328,0026,41510,,,100.0,12.09,44.0,,1,31,94,2020-10-24,0,4,0
58546,14868,0328,0026,41511,,,100.0,6.5,44.0,,1,31,94,2020-10-24,0,4,0
58547,14868,0328,0026,41512,,,100.0,6.5,44.0,,1,31,94,2020-10-24,0,4,0
58548,14868,0328,0026,41513,,,100.0,6.5,44.0,,1,31,94,2020-10-24,0,4,0
58549,14868,0328,0026,41514,,,100.0,6.5,44.0,,1,31,94,2020-10-24,0,4,0
58550,14868,0328,0026,41515,,,100.0,6.5,44.0,,1,31,94,2020-10-24,0,4,0
58551,14868,0328,0026,41516,,,100.0,6.5,44.0,,1,31,94,2020-10-24,0,4,0
58552,14868,0328,0026,41517,,,100.0,6.5,44.0,,1,31,94,2020-10-24,0,4,0
58553,14868,0328,0026,41518,,,30.0,1.6,45.0,,1,31,94,2020-10-24,0,4,0
58554,14868,0328,0026,41519,,,4.0,12.0,0.0,,1,31,94,2020-10-24,0,4,0
58555,14869,0329,0024,41483,,,65.0,3.0,0.0,,1,31,94,2020-10-24,0,1,0
58556,14869,0329,0024,41482,,,25.0,110.56,0.0,,1,31,94,2020-10-24,0,1,0
58557,14869,0329,0024,41484,,,60.0,39.76,0.0,,1,31,94,2020-10-24,0,1,0
58558,14869,0329,0024,41485,,,65.0,1.3,0.0,,1,31,94,2020-10-24,0,1,0
58559,14869,0329,0024,41486,,,25.0,2.0,0.0,,1,31,94,2020-10-24,0,1,0
58560,14869,0329,0024,41487,,,3.0,43.02,0.0,,1,31,94,2020-10-24,0,1,0
58561,14869,0329,0024,41488,,,25.0,4.62,0.0,,1,31,94,2020-10-24,0,1,0
58562,14869,0329,0024,41489,,,50.0,5.72,0.0,,1,31,94,2020-10-24,0,1,0
58563,14869,0329,0024,41490,,,125.0,0.52,0.0,,1,31,94,2020-10-24,0,1,0
58564,14869,0329,0024,41491,,,4.0,1.2,0.0,,1,31,94,2020-10-24,0,1,0
58565,14869,0329,0024,41492,,,10.0,2.8,0.0,,1,31,94,2020-10-24,0,1,0
58566,14869,0329,0024,41493,,,18.0,3.6,0.0,,1,31,94,2020-10-24,0,1,0
58567,14869,0329,0024,41494,,,48.0,0.65,0.0,,1,31,94,2020-10-24,0,1,0
58568,14869,0329,0024,41495,,,20.0,1.5,0.0,,1,31,94,2020-10-24,0,1,0
58569,14869,0329,0024,41496,,,24.0,1.8,0.0,,1,31,94,2020-10-24,0,1,0
58570,14869,0329,0024,41497,,,24.0,19.26,0.0,,1,31,94,2020-10-24,0,1,0
58571,14869,0329,0024,41498,,,18.0,11.69,0.0,,1,31,94,2020-10-24,0,1,0
58572,14869,0329,0024,41500,,,70.0,3.91,0.0,,1,31,94,2020-10-24,0,1,0
58573,14869,0329,0024,41501,,,12.0,32.73,0.0,,1,31,94,2020-10-24,0,1,0
58574,14869,0329,0024,41502,,,70.0,2.42,0.0,,1,31,94,2020-10-24,0,1,0
58575,14869,0329,0025,41503,,,25.0,19.74,0.0,,1,31,94,2020-10-24,0,1,0
58576,14869,0329,0025,41504,,,25.0,3.0,0.0,,1,31,94,2020-10-24,0,1,0
58577,14870,0330,0028,41521,,,12.0,5.13,0.0,,1,31,94,2020-10-26,0,1,0
58578,14870,0330,0028,41522,,,10.0,22.0,0.0,,1,31,94,2020-10-26,0,1,0
58579,14870,0330,0028,41523,,,24.0,1.8,0.0,,1,31,94,2020-10-26,0,1,0
58580,14870,0330,0028,41524,,,20.0,2.2,0.0,,1,31,94,2020-10-26,0,1,0
58581,14870,0330,0028,41525,,,24.0,3.0,0.0,,1,31,94,2020-10-26,0,1,0
58582,14871,0331,,,0262,21844,24.0,161.0,0.0,,1,31,94,2020-10-26,0,1,0
58583,14872,0332,0029,41526,,,56.0,136.0,0.0,,1,31,94,2020-10-26,0,1,0
58584,14872,0332,0029,41527,,,28.0,77.0,0.0,,1,31,94,2020-10-26,0,1,0
58585,14873,0333,0030,41528,,,4.0,1869.38,0.0,,1,31,94,2020-10-29,0,1,0
58586,14873,0333,0030,41529,,,4.0,1945.53,0.0,,1,31,94,2020-10-29,0,1,0
58587,14873,0333,0030,41530,,,2.0,1560.25,0.0,,1,31,94,2020-10-29,0,1,0
58588,14873,0333,0030,41531,,,2.0,889.73,0.0,,1,31,94,2020-10-29,0,1,0
58589,14873,0333,0030,41532,,,2.0,46.2,0.0,,1,31,94,2020-10-29,0,1,0
58590,14873,0333,0030,41533,,,2.0,85.37,0.0,,1,31,94,2020-10-29,0,1,0
58591,14873,0333,0030,41535,,,2.0,18.0,0.0,,1,31,94,2020-10-29,0,1,0
58592,14873,0333,0030,41536,,,2.0,1327.7,0.0,,1,31,94,2020-10-29,0,1,0
58593,14873,0333,0030,41537,,,2.0,406.56,0.0,,1,31,94,2020-10-29,0,1,0
58594,14873,0333,0030,41542,,,2.0,848.98,0.0,,1,31,94,2020-10-29,0,1,0
58595,14873,0333,0030,41543,,,4.0,168.28,0.0,,1,31,94,2020-10-29,0,1,0
58596,14873,0333,0030,41545,,,2.0,121.56,0.0,,1,31,94,2020-10-29,0,1,0
58597,14873,0333,0030,41546,,,2.0,54.26,0.0,,1,31,94,2020-10-29,0,1,0
58598,14873,0333,0030,41548,,,2.0,108.39,0.0,,1,31,94,2020-10-29,0,1,0
58599,14873,0333,0030,41549,,,2.0,21.06,0.0,,1,31,94,2020-10-29,0,1,0
58600,14873,0333,0030,41550,,,2.0,597.54,0.0,,1,31,94,2020-10-29,0,1,0
58601,14873,0333,0030,41551,,,2.0,333.29,0.0,,1,31,94,2020-10-29,0,1,0
58602,14873,0333,0030,41552,,,12.0,98.82,0.0,,1,31,94,2020-10-29,0,1,0
58603,14874,0334,0030,41534,,,2.0,86.13,0.0,,1,37,129,2020-10-29,0,1,0
58604,14874,0334,0030,41538,,,2.0,45.04,0.0,,1,37,129,2020-10-29,0,1,0
58605,14874,0334,0030,41539,,,2.0,321.48,0.0,,1,37,129,2020-10-29,0,1,0
58606,14874,0334,0030,41540,,,3.0,92.36,0.0,,1,37,129,2020-10-29,0,1,0
58607,14874,0334,0030,41541,,,2.0,247.97,0.0,,1,37,129,2020-10-29,0,1,0
58608,14874,0334,0030,41544,,,2.0,251.4,0.0,,1,37,129,2020-10-29,0,1,0
58609,14874,0334,0030,41547,,,2.0,82.91,0.0,,1,37,129,2020-10-29,0,1,0
58610,14874,0334,0030,41553,,,2.0,23.26,0.0,,1,37,129,2020-10-29,0,1,0
58611,14875,0335,,,0269,21867,1430.0,441.0,0.0,,1,31,94,2020-12-05,1,0,0
58612,14876,0336,0031,41554,,,50.0,340.0,0.0,,1,31,94,2020-11-09,0,4,0
58613,14876,0336,0031,41555,,,50.0,60.0,0.0,,1,31,94,2020-11-09,0,4,0
58615,14878,0337,0032,41556,,,1.0,15000.0,0.0,,1,31,94,2020-11-03,0,2,0
58616,14879,0338,0033,41557,,,20.0,45.0,0.0,china make,1,31,94,2020-11-04,0,1,0
58617,14880,0339,,,0101,21047,40.0,35.0,0.0,-,1,1,1,2020-11-07,1,1,0
58618,14880,0339,,,0101,21048,2.0,80.0,0.0,-,1,1,1,2020-11-07,1,1,0
58619,14881,0340,,,0103,21056,2.0,180.0,0.0,-,1,1,125,2020-11-07,0,1,0
58620,14881,0340,,,0103,21057,4.0,120.0,0.0,-,1,1,125,2020-11-07,0,1,0
58621,14881,0340,,,0103,21058,8.0,125.0,0.0,-,1,1,125,2020-11-07,0,1,0
58622,14881,0340,,,0103,21059,8.0,125.0,0.0,-,1,1,125,2020-11-07,0,1,0
58623,14881,0340,,,0103,21060,8.0,125.0,0.0,-,1,1,125,2020-11-07,0,1,0
58624,14881,0340,,,0103,21061,8.0,125.0,0.0,-,1,1,125,2020-11-07,0,1,0
58625,14882,0341,,,0001,20841,2.0,120.0,0.0,-,1,1,125,2020-11-07,1,1,0
58626,14882,0341,,,0001,20842,2.0,130.0,0.0,-,1,1,125,2020-11-07,1,1,0
58627,14882,0341,,,0001,20843,2.0,130.0,0.0,-,1,1,125,2020-11-07,1,1,0
58628,14882,0341,,,0001,20844,4.0,190.0,0.0,-,1,1,125,2020-11-07,1,1,0
58629,14882,0341,,,0001,20845,1.0,140.0,0.0,-,1,1,125,2020-11-07,0,1,0
58630,14882,0341,,,0001,20846,2.0,120.0,0.0,-,1,1,125,2020-11-07,1,1,0
58631,14882,0341,,,0001,20847,2.0,140.0,0.0,-,1,1,125,2020-11-07,1,1,0
58632,14882,0341,,,0001,20848,1.0,190.0,0.0,-,1,1,125,2020-11-07,0,1,0
58633,14882,0341,,,0001,20849,2.0,130.0,0.0,-,1,1,125,2020-11-07,1,1,0
58634,14882,0341,,,0001,20850,1.0,120.0,0.0,-,1,1,125,2020-11-07,0,1,0
58635,14882,0341,,,0001,20851,2.0,110.0,0.0,-,1,1,125,2020-11-07,1,1,0
58636,14882,0341,,,0001,20852,1.0,140.0,0.0,-,1,1,125,2020-11-07,0,1,0
58637,14882,0341,,,0001,20853,1.0,170.0,0.0,-,1,1,125,2020-11-07,0,1,0
58638,14882,0341,,,0001,20854,2.0,210.0,0.0,-,1,1,125,2020-11-07,1,1,0
58639,14883,0342,,,0102,21049,4.0,140.0,0.0,-,1,1,125,2020-11-07,0,1,0
58640,14883,0342,,,0102,21050,2.0,130.0,0.0,-,1,1,125,2020-11-07,0,1,0
58641,14883,0342,,,0102,21051,2.0,130.0,0.0,-,1,1,125,2020-11-07,0,1,0
58642,14883,0342,,,0102,21052,4.0,140.0,0.0,-,1,1,125,2020-11-07,0,1,0
58643,14883,0342,,,0102,21053,2.0,140.0,0.0,-,1,1,125,2020-11-07,0,1,0
58644,14883,0342,,,0102,21054,4.0,135.0,0.0,-,1,1,125,2020-11-07,0,1,0
58645,14883,0342,,,0102,21055,4.0,130.0,0.0,-,1,1,125,2020-11-07,0,1,0
58646,14884,0343,0034,41559,,,150.0,501.12,0.0,,1,31,94,2020-11-11,0,4,0
58647,14884,0343,0035,41560,,,50.0,71.5,0.0,,1,31,94,2020-11-11,0,4,0
58648,14884,0343,0034,41558,,,50.0,110.17,0.0,,1,31,94,2020-11-11,0,4,0
58649,14885,0344,0036,41561,,,2.0,11000.0,0.0,,1,31,94,2020-11-12,0,4,0
58650,14885,0344,0036,41562,,,1.0,1500.0,0.0,,1,31,94,2020-11-12,0,1,0
58651,14886,0345,0037,41564,,,20.0,150.0,0.0,,1,31,94,2020-11-12,0,4,0
58652,14886,0345,0037,41563,,,20.0,65.0,0.0,,1,31,94,2020-11-11,0,4,0
58653,14887,0346,0038,41565,,,6.0,475.0,0.0,,1,31,94,2020-11-18,0,4,0
58654,14887,0346,0038,41566,,,4.0,911.0,0.0,,1,31,94,2020-11-18,0,4,0
58655,14887,0346,0038,41567,,,4.0,1248.0,0.0,,1,31,94,2020-11-18,0,4,0
58656,14887,0346,0038,41568,,,2.0,1409.0,0.0,,1,31,94,2020-11-18,0,4,0
58657,14887,0346,0038,41569,,,1.0,2316.0,0.0,,1,31,94,2020-11-18,0,4,0
58658,14887,0346,0038,41570,,,12.0,118.0,0.0,,1,31,94,2020-11-18,0,4,0
58659,14887,0346,0038,41571,,,4.0,427.0,0.0,,1,31,94,2020-11-18,0,4,0
58660,14887,0346,0038,41572,,,3.0,940.0,0.0,,1,31,94,2020-11-18,2,4,0
58661,14888,0347,0039,41573,,,4.0,427.0,0.0,,1,31,94,2020-11-12,0,4,0
58664,14890,0349,,,0292,22019,4.0,35.0,0.0,-,1,1,125,2020-11-25,0,1,0
58665,14890,0349,,,0292,22020,8.0,35.0,0.0,-,1,1,125,2020-11-25,0,1,0
58666,14890,0349,,,0292,22021,4.0,35.0,0.0,-,1,1,125,2020-11-25,0,1,0
58667,14890,0349,,,0292,22022,4.0,65.0,0.0,-,1,1,125,2020-11-25,0,1,0
58668,14890,0349,,,0292,22023,8.0,72.0,0.0,-,1,1,125,2020-11-25,0,1,0
58669,14890,0349,,,0292,22024,4.0,65.0,0.0,-,1,1,125,2020-11-25,0,1,0
58670,14890,0349,,,0292,22025,4.0,72.0,0.0,-,1,1,125,2020-11-25,0,1,0
58671,14890,0349,,,0292,22017,4.0,35.0,0.0,-,1,1,125,2020-11-25,0,1,0
58672,14890,0349,,,0292,22018,8.0,45.0,0.0,-,1,1,125,2020-11-25,0,1,0
58673,14890,0349,,,0292,22026,4.0,55.0,0.0,-,1,1,125,2020-11-25,0,1,0
58674,14891,0350,0041,41578,,,3.0,9950.0,0.0,Transtech Make,1,31,94,2020-12-12,5,1,0
58675,14891,0350,0041,41579,,,3.0,5960.0,0.0,Bonfigiloli make,1,31,94,2020-12-12,3,1,0
58676,14892,0351,0040,41576,,,135.0,1483.0,7.0,-,1,31,94,2020-12-15,3,2,0
58677,14892,0351,0040,41577,,,60.0,976.5,7.0,-,1,31,94,2020-12-15,3,2,0
58678,14893,0352,,,0284,21949,721.0,44.5,0.0,-,1,31,94,2021-01-08,3,2,0
58679,14893,0352,,,0284,21950,59.0,45.5,0.0,-,1,31,94,2021-01-08,3,2,0
58680,14894,0353,,,0291,22003,2.0,160.0,0.0,-,1,1,125,2020-11-28,0,1,0
58681,14894,0353,,,0291,22004,2.0,160.0,0.0,-,1,1,125,2020-11-28,0,1,0
58682,14894,0353,,,0291,22005,2.0,160.0,0.0,-,1,1,125,2020-11-28,0,1,0
58683,14894,0353,,,0291,22006,2.0,160.0,0.0,-,1,1,125,2020-11-28,0,1,0
58684,14894,0353,,,0291,22007,4.0,160.0,0.0,-,1,1,125,2020-11-28,0,1,0
58685,14894,0353,,,0291,22008,1.0,130.0,0.0,-,1,1,125,2020-11-28,0,1,0
58686,14894,0353,,,0291,22009,2.0,160.0,0.0,-,1,1,125,2020-11-28,0,1,0
58687,14894,0353,,,0291,22010,4.0,130.0,0.0,-,1,1,125,2020-11-28,0,1,0
58688,14894,0353,,,0291,22011,2.0,160.0,0.0,-,1,1,125,2020-11-28,0,1,0
58689,14894,0353,,,0291,22012,1.0,160.0,0.0,-,1,1,125,2020-11-28,0,1,0
58690,14894,0353,,,0291,22013,2.0,220.0,0.0,-,1,1,125,2020-11-28,0,1,0
58691,14894,0353,,,0291,22014,2.0,180.0,0.0,-,1,1,125,2020-11-28,0,1,0
58692,14894,0353,,,0291,22015,2.0,160.0,0.0,-,1,1,125,2020-11-28,0,1,0
58693,14894,0353,,,0291,22016,2.0,120.0,0.0,-,1,1,125,2020-11-28,0,1,0
58694,14895,0354,,,0289,21988,1.0,180.0,0.0,-,1,1,125,2020-11-28,1,1,0
58695,14895,0354,,,0289,21989,1.0,130.0,0.0,-,1,1,125,2020-11-28,1,1,0
58696,14895,0354,,,0289,21990,1.0,130.0,0.0,-,1,1,125,2020-11-28,1,1,0
58697,14895,0354,,,0289,21991,4.0,230.0,0.0,-,1,1,125,2020-11-28,1,1,0
58698,14895,0354,,,0289,21992,2.0,180.0,0.0,-,1,1,125,2020-11-28,1,1,0
58699,14895,0354,,,0289,21993,1.0,180.0,0.0,-,1,1,125,2020-11-28,1,1,0
58700,14895,0354,,,0289,21994,1.0,160.0,0.0,-,1,1,125,2020-11-28,1,1,0
58701,14895,0354,,,0289,21995,2.0,150.0,0.0,-,1,1,125,2020-11-28,1,1,0
58702,14896,0355,,,0288,21970,3.0,300.0,0.0,-,1,1,125,2020-11-28,0,1,0
58703,14896,0355,,,0288,21971,2.0,260.0,0.0,-,1,1,125,2020-11-28,0,1,0
58704,14896,0355,,,0288,21972,1.0,190.0,0.0,-,1,1,125,2020-11-28,0,1,0
58705,14896,0355,,,0288,21973,1.0,250.0,0.0,-,1,1,125,2020-11-28,0,1,0
58706,14896,0355,,,0288,21974,1.0,190.0,0.0,-,1,1,125,2020-11-28,0,1,0
58707,14896,0355,,,0288,21975,2.0,190.0,0.0,-,1,1,125,2020-11-28,0,1,0
58708,14896,0355,,,0288,21976,1.0,190.0,0.0,-,1,1,125,2020-11-28,0,1,0
58709,14896,0355,,,0288,21977,2.0,100.0,0.0,-,1,1,125,2020-11-28,0,1,0
58710,14896,0355,,,0288,21978,2.0,300.0,0.0,-,1,1,125,2020-11-28,0,1,0
58711,14896,0355,,,0288,21979,2.0,95.0,0.0,-,1,1,125,2020-11-28,0,1,0
58712,14896,0355,,,0288,21980,4.0,100.0,0.0,-,1,1,125,2020-11-28,0,1,0
58713,14896,0355,,,0288,21981,1.0,180.0,0.0,-,1,1,125,2020-11-28,0,1,0
58714,14896,0355,,,0288,21982,4.0,120.0,0.0,-,1,1,125,2020-11-28,0,1,0
58715,14896,0355,,,0288,21983,4.0,120.0,0.0,-,1,1,125,2020-11-28,0,1,0
58716,14896,0355,,,0288,21984,2.0,120.0,0.0,-,1,1,125,2020-11-28,1,1,0
58717,14896,0355,,,0288,21985,1.0,120.0,0.0,-,1,1,125,2020-11-28,1,1,0
58718,14896,0355,,,0288,21986,2.0,100.0,0.0,-,1,1,125,2020-11-28,1,1,0
