id,ItemCode,Rate,Discount
38513,6791 021 00 0 0 009 0 0,314,0
38514,6791 021 00 0 0 011 0 0,100,0
38515,6791 021 00 0 0 012 0 0,118,15
38516,6791 021 00 0 0 012 0 0,166,0
38517,6791 021 00 0 0 013 0 0,0,0.00
38518,6791 021 00 0 0 013 0 0,30,0
38519,6791 021 00 0 0 014 0 0,118,15
38520,6791 021 00 0 0 014 0 0,425,0
38521,6791 021 00 0 0 015 0 0,65,0
38522,6791 021 00 0 0 015 0 0,110,0
38523,6791 021 00 0 0 015 0 0,65.00,0
38524,6791 021 00 0 0 016 0 0,178,0
38525,6791 021 00 0 0 016 0 0,0,0
38526,6791 021 00 0 0 016 0 0,178.00,0
38527,6791 021 00 0 0 016 0 0,200,0
38528,6791 021 00 0 0 017 0 0,175,0
38529,6791 021 00 0 0 017 0 0,175.00,0
38530,6791 021 00 0 0 018 0 0,117,0
38531,6791 021 00 0 0 018 0 0,65,0
38532,6791 021 00 0 0 019 0 0,132,0
38533,6791 021 00 0 0 019 0 0,138,0
38534,6791 021 00 0 0 019 0 0,78,0
38535,6791 021 00 0 0 020 0 0,0,0
38536,6791 021 00 0 0 020 0 0,400,0
38537,6791 021 00 0 0 020 0 0,146,0
38538,6791 021 00 0 0 020 0 0,150,0
38539,6791 021 00 0 0 020 0 0,84,0
38540,6791 021 00 0 0 021 0 0,20,0.00
38541,6791 021 00 0 0 022 0 0,250,0
38542,6791 021 00 0 0 022 0 0,250.00,0
38543,6791 021 00 0 0 023 0 0,3360,15
38544,6791 021 00 0 0 027 0 0,1200,0
38545,6791 021 00 0 0 027 0 0,1200.00,0
38546,6791 021 00 0 0 027 0 0,1000.00,0
38547,6791 021 00 0 0 029 0 0,50,0
38548,6791 021 00 0 0 029 0 0,50.00,0
38549,6791 021 00 0 0 030 0 0,16,10
38550,6791 021 00 0 0 030 0 0,14.40,0
38551,6791 021 00 0 0 030 0 0,22,15
38552,6791 021 00 0 0 031 0 0,21,10
38553,6791 021 00 0 0 031 0 0,26,15
38554,6791 021 00 0 0 031 0 0,18.90,0
38555,6791 021 00 0 0 031 0 0,25,15
38556,6791 021 00 0 0 032 0 0,28,10
38557,6791 021 00 0 0 032 0 0,53,15
38558,6791 021 00 0 0 033 0 0,36,10
38559,6791 021 00 0 0 033 0 0,26,15
38560,6791 021 00 0 0 034 0 0,48,10
38561,6791 021 00 0 0 035 0 0,808,0
38562,6791 021 00 0 0 035 0 0,808.00,0
38563,6791 021 00 0 0 035 0 0,64,15
38564,6791 021 00 0 0 036 0 0,417,10
38565,6791 021 00 0 0 036 0 0,484,15
38566,6791 021 00 0 0 036 0 0,411,0
38567,6791 021 00 0 0 036 0 0,484,25
38568,6791 021 00 0 0 036 0 0,505,15
38569,6791 021 00 0 0 036 0 0,363.00,0
38570,6791 021 00 0 0 036 0 0,589.00,15
38571,6791 021 00 0 0 038 0 0,30,0
38572,6791 021 00 0 0 039 0 0,35,0
38573,6791 021 00 0 0 040 0 0,35,0
38574,6791 021 00 0 0 040 0 0,35.00,0
38575,6791 021 00 0 0 040 0 0,100,15
38576,6791 021 00 0 0 041 0 0,0,0
38577,6791 021 00 0 0 041 0 0,300,0
38578,6791 021 00 0 0 041 0 0,300.00,0
38579,6791 021 00 0 0 041 0 0,138,0
38580,6791 021 00 0 0 042 0 0,0,0
38581,6791 021 00 0 0 042 0 0,200,0
38582,6791 021 00 0 0 044 0 0,0,0
38583,6791 021 00 0 0 044 0 0,100,0
38584,6791 021 00 0 0 045 0 0,117,0
38585,6791 021 00 0 0 045 0 0,138,0
38586,6791 021 00 0 0 046 0 0,138,0
38587,6791 021 00 0 0 046 0 0,165,0
38588,6791 021 00 0 0 047 0 0,330,0
38589,6791 021 00 0 0 047 0 0,183,0
38590,6791 021 00 0 0 049 0 0,175,0
38591,6791 021 00 0 0 049 0 0,65,0
38592,6791 021 00 0 0 049 0 0,435,0
38593,6791 021 00 0 0 050 0 0,185,15
38594,6791 021 00 0 0 052 1 0,6500,0
38595,6791 021 00 0 0 055 0 0,71,0
38596,6791 021 00 0 0 056 0 0,120,0
38597,6791 021 00 0 0 061 0 0,119.30,0
38598,6791 021 00 0 0 061 0 0,119,0
38599,6791 021 00 0 0 062 0 0,175.48,0
38600,6791 021 00 0 0 062 0 0,175,0
38601,6791 021 00 0 0 063 0 0,277.54,0
38602,6791 021 00 0 0 063 0 0,277,0
38603,6791 021 00 0 0 063 0 0,27,0
38604,6791 021 00 0 0 064 0 0,650,0
38605,6791 021 00 0 0 066 0 0,2700,0
38606,6791 021 00 0 0 067 0 0,3500,0
38607,6791 021 00 0 0 071 0 0,45,0
38608,6791 021 00 0 0 072 0 0,240,0
38609,6791 021 00 0 0 078 0 0,120,0
38610,6791 021 00 0 0 079 0 0,40,0
38611,6791 021 00 0 0 084 0 0,18,0
38612,6791 021 00 0 0 086 0 0,18,0
38613,6791 021 00 0 0 087 0 0,24,0
38614,6791 021 00 0 0 500 0 0,5,0
38615,6791 021 00 0 0 501 0 0,6,0
38616,6791 021 00 0 0 502 0 0,4,0
38617,6791 021 00 0 0 502 0 0,4.00,0
38618,6791 021 00 0 0 502 0 0,55,0
38619,6791 021 00 0 0 503 0 0,12,0
38620,6791 021 00 0 0 503 0 0,12.00,0
38621,6791 021 00 0 0 503 0 0,65,0
38622,6791 021 00 0 0 504 0 0,5,0
38623,6791 021 00 0 0 505 0 0,4,0
38624,6791 021 00 0 0 505 0 0,4.00,0
38625,6791 021 00 0 0 505 0 0,75,0
38626,6791 021 00 0 0 506 0 0,11,0
38627,6791 021 00 0 0 507 0 0,9,0
38628,6791 021 00 0 0 508 0 0,9,0
38629,6791 021 00 0 0 600 0 0,7,0
38630,6791 021 00 0 0 600 0 0,7.00,0
38631,6791 021 00 0 0 600 0 0,19,15
38632,6791 021 00 0 0 602 0 0,26,15
38633,6791 021 00 0 0 602 0 0,15,0
38634,6791 021 00 0 0 602 0 0,15.00,0
38635,6791 021 00 0 0 602 0 0,26,0
38636,6791 021 00 0 0 604 0 0,26,15
38637,6791 021 00 0 0 604 0 0,15,0
38638,6791 021 00 0 0 605 0 0,15,0
38639,6791 021 00 0 0 606 0 0,15,0
38640,6791 021 00 0 0 607 0 0,10.00,0
38641,6791 021 00 0 0 607 0 0,19,15
38642,6791 021 00 0 0 608 0 0,10.00,0
38643,6791 021 00 0 0 609 0 0,15.00,0
38644,6791 022 00 0 0 002 0 0,550,0
38645,6791 022 00 0 0 002 0 0,3500,0
38646,6791 022 00 0 0 002 0 0,0,0
38647,6791 022 00 0 0 004 0 0,1650,0
38648,6791 022 00 0 0 004 0 0,1650.00,0
38649,6791 022 00 0 0 004 0 0,175,0
38650,6791 022 00 0 0 004 0 0,175.00,0
38651,6791 022 00 0 0 004 0 0,1475,0
38652,6791 022 00 0 0 005 0 0,230,0
38653,6791 022 00 0 0 006 0 0,800.00,0
38654,6791 022 00 0 0 006 0 0,550,0
38655,6791 022 00 0 0 007 0 0,800.00,0
38656,6791 022 00 0 0 007 0 0,550,0
38657,6791 022 00 0 0 007 0 0,175,0
38658,6791 023 00 0 0 001 0 0,23,0
38659,6791 023 00 0 0 001 0 0,15,0
38660,6791 023 00 0 0 001 0 0,12,0
38661,6791 023 00 0 0 001 0 0,12.00,0
38662,6791 023 00 0 0 001 0 0,15.00,0
38663,6791 023 00 0 0 002 0 0,23,0
38664,6791 023 00 0 0 002 0 0,27,0
38665,6791 023 00 0 0 002 0 0,30,0
38666,6791 023 00 0 0 002 0 0,24,0
38667,6791 023 00 0 0 002 0 0,23.00,0
38668,6791 023 00 0 0 002 0 0,25.00,0
38669,6791 023 00 0 0 002 0 0,30.00,0
38670,6791 023 00 0 0 003 0 0,45,0
38671,6791 023 00 0 0 003 0 0,36,0
38672,6791 023 00 0 0 003 0 0,37,0
38673,6791 023 00 0 0 003 0 0,36.00,0
38674,6791 023 00 0 0 003 0 0,45.00,0
38675,6791 023 00 0 0 003 0 0,60.00,0
38676,6791 023 00 0 0 004 0 0,23,0
38677,6791 023 00 0 0 004 0 0,23.00,0
38678,6791 023 00 0 0 005 0 0,120.00,0
38679,6791 024 00 0 0 001 0 0,3.00,0
38680,6791 024 00 0 0 001 0 0,1.50,0
38681,6791 024 00 0 0 002 0 0,5.00,0
38682,6791 024 00 0 0 002 0 0,1.50,0
38683,6791 031 00 0 0 001 0 0,6.50,0
38684,6791 031 00 0 0 001 0 0,6.5,0
38685,6791 031 00 0 0 001 0 0,5,0
38686,6791 031 00 0 0 001 0 0,5.00,0
38687,6791 031 00 0 0 001 0 0,8.00,0
38688,6791 031 00 0 0 002 0 0,20,0.00
38689,6791 031 00 0 0 002 0 0,12,0
38690,6791 031 00 0 0 002 0 0,12.00,0
38691,6791 031 00 0 0 002 0 0,9.25,0
38692,6791 031 00 0 0 002 0 0,10,0
38693,6791 031 00 0 0 004 0 0,0,0.00
38694,6791 031 00 0 0 004 0 0,18.50,0
38695,6791 031 00 0 0 004 0 0,0.50,0
38696,6791 031 00 0 0 004 0 0,25,0
38697,6791 031 00 0 0 004 0 0,18,0
38698,6791 031 00 0 0 005 0 0,1,0
38699,6791 031 00 0 0 005 0 0,25,0
38700,6791 031 00 0 0 005 0 0,0.80,0
38701,6791 031 00 0 0 006 0 0,30,0
38702,6791 031 00 0 0 006 0 0,21.25,0
38703,6791 031 00 0 0 006 0 0,25,0
38704,6791 031 00 0 0 006 0 0,21.50,0
38705,6791 031 00 0 0 008 0 0,8,0
38706,6791 031 00 0 0 008 0 0,11.50,0
38707,6791 031 00 0 0 009 0 0,81,0.00
38708,6791 031 00 0 0 009 0 0,81.00,0
38709,6791 031 00 0 0 009 0 0,105,0
38710,6791 031 00 0 0 009 0 0,81,0
38711,6791 031 00 0 0 009 0 0,4.50,0
38712,6791 031 00 0 0 009 0 0,105.00,0
38713,6791 031 00 0 0 009 0 0,160,0
38714,6791 031 00 0 0 009 0 0,115,0
38715,6791 031 00 0 0 010 0 0,162,0.00
38716,6791 031 00 0 0 010 0 0,11.25,0
38717,6791 031 00 0 0 010 0 0,9,0
38718,6791 031 00 0 0 011 0 0,0,0.00
38719,6791 031 00 0 0 011 0 0,25,0
38720,6791 031 00 0 0 011 0 0,0,0
38721,6791 031 00 0 0 011 0 0,28,0
38722,6791 031 00 0 0 011 0 0,28.00,0
38723,6791 031 00 0 0 011 0 0,23,0
38724,6791 031 00 0 0 011 0 0,20,0
38725,6791 031 00 0 0 011 0 0,18,0
38726,6791 031 00 0 0 011 0 0,24.00,0
38727,6791 031 00 0 0 011 0 0,24,0
38728,6791 031 00 0 0 011 0 0,18.00,0
38729,6791 031 00 0 0 011 0 0,25.00,0
38730,6791 031 00 0 0 012 0 0,22,0
38731,6791 031 00 0 0 013 0 0,85,0
38732,6791 031 00 0 0 013 0 0,55,0
38733,6791 031 00 0 0 014 0 0,135,0.00
38734,6791 031 00 0 0 014 0 0,125,0
38735,6791 031 00 0 0 014 0 0,120,0
38736,6791 031 00 0 0 014 0 0,600,0
38737,6791 031 00 0 0 014 0 0,120.00,0
38738,6791 031 00 0 0 014 0 0,135,0
38739,6791 031 00 0 0 014 0 0,155,0
38740,6791 031 00 0 0 014 0 0,145,0
38741,6791 031 00 0 0 014 0 0,256,0
38742,6791 031 00 0 0 014 0 0,135.00,0
38743,6791 031 00 0 0 014 0 0,190,0
38744,6791 031 00 0 0 014 0 0,190.00,0
38745,6791 031 00 0 0 015 0 0,265,0
38746,6791 031 00 0 0 015 0 0,1325,0
38747,6791 031 00 0 0 015 0 0,295,0
38748,6791 031 00 0 0 015 0 0,256,0
38749,6791 031 00 0 0 015 0 0,256.00,0
38750,6791 031 00 0 0 015 0 0,340,0
38751,6791 031 00 0 0 015 0 0,275,0
38752,6791 031 00 0 0 016 0 0,125,0
38753,6791 031 00 0 0 016 0 0,75,0
38754,6791 031 00 0 0 016 0 0,45,0
38755,6791 031 00 0 0 016 0 0,45.00,0
38756,6791 031 00 0 0 016 0 0,40.00,0
38757,6791 031 00 0 0 017 0 0,75,0
38758,6791 031 00 0 0 017 0 0,45,0
38759,6791 031 00 0 0 018 0 0,36,0
38760,6791 031 00 0 0 018 0 0,18,0
38761,6791 031 00 0 0 018 0 0,15,0
38762,6791 031 00 0 0 018 0 0,15.00,0
38763,6791 031 00 0 0 018 0 0,25,0
38764,6791 031 00 0 0 019 0 0,26.5,0
38765,6791 031 00 0 0 019 0 0,26.50,0
38766,6791 031 00 0 0 019 0 0,28,0
38767,6791 031 00 0 0 019 0 0,26,0
38768,6791 031 00 0 0 019 0 0,20,0
38769,6791 031 00 0 0 019 0 0,20.00,0
38770,6791 031 00 0 0 019 0 0,18,0
38771,6791 031 00 0 0 019 0 0,22.00,0
38772,6791 031 00 0 0 020 0 0,36,0
38773,6791 031 00 0 0 020 0 0,36.00,0
38774,6791 031 00 0 0 020 0 0,35,0
38775,6791 031 00 0 0 021 0 0,8,0
38776,6791 031 00 0 0 021 0 0,12,0
38777,6791 031 00 0 0 021 0 0,9,0
38778,6791 031 00 0 0 021 0 0,8.00,0
38779,6791 031 00 0 0 022 0 0,2.50,0
38780,6791 031 00 0 0 022 0 0,3.50,0
38781,6791 031 00 0 0 022 0 0,5,0
38782,6791 031 00 0 0 022 0 0,8,0
38783,6791 031 00 0 0 022 0 0,4,0
38784,6791 031 00 0 0 023 0 0,11.00,0
38785,6791 031 00 0 0 023 0 0,11,0
38786,6791 031 00 0 0 024 0 0,18.50,0
38787,6791 031 00 0 0 024 0 0,13.5,0
38788,6791 031 00 0 0 024 0 0,13.50,0
38789,6791 031 00 0 0 024 0 0,55,0
38790,6791 031 00 0 0 024 0 0,18,0
38791,6791 031 00 0 0 024 0 0,15,0
38792,6791 031 00 0 0 024 0 0,20.00,0
38793,6791 031 00 0 0 024 0 0,15.00,0
38794,6791 031 00 0 0 025 0 0,18.50,0
38795,6791 031 00 0 0 025 0 0,18,0
38796,6791 031 00 0 0 026 0 0,18,0.00
38797,6791 031 00 0 0 026 0 0,18,0
38798,6791 031 00 0 0 027 0 0,18.80,0
38799,6791 031 00 0 0 028 0 0,23.50,0
38800,6791 031 00 0 0 028 0 0,13.50,0
38801,6791 031 00 0 0 029 0 0,18.5,0
38802,6791 031 00 0 0 029 0 0,18.50,0
38803,6791 031 00 0 0 029 0 0,23.50,0
38804,6791 031 00 0 0 029 0 0,18.80,0
38805,6791 031 00 0 0 029 0 0,39.25,0
38806,6791 031 00 0 0 030 0 0,18.80,0
38807,6791 031 00 0 0 030 0 0,23.50,0
38808,6791 031 00 0 0 031 0 0,22,0
38809,6791 031 00 0 0 031 0 0,23.50,0
38810,6791 031 00 0 0 031 0 0,18.00,0
38811,6791 031 00 0 0 033 0 0,18,0
38812,6791 031 00 0 0 034 0 0,18.00,0
38813,6791 031 00 0 0 034 0 0,18,0
38814,6791 031 00 0 0 034 0 0,13.50,0
38815,6791 031 00 0 0 034 0 0,17.25,0
38816,6791 031 00 0 0 034 0 0,14,0
38817,6791 031 00 0 0 034 0 0,10,0
38818,6791 031 00 0 0 034 0 0,25,0
38819,6791 031 00 0 0 035 0 0,18,0
38820,6791 031 00 0 0 035 0 0,17.25,0
38821,6791 031 00 0 0 036 0 0,10.75,0
38822,6791 031 00 0 0 039 0 0,18.00,0
38823,6791 031 00 0 0 039 0 0,18,0
38824,6791 031 00 0 0 039 0 0,19,0
38825,6791 031 00 0 0 039 0 0,19.00,0
38826,6791 031 00 0 0 040 0 0,17,0
38827,6791 031 00 0 0 040 0 0,20,0
38828,6791 031 00 0 0 041 0 0,17,0
38829,6791 031 00 0 0 041 0 0,20,0
38830,6791 031 00 0 0 042 0 0,18,0.00
38831,6791 031 00 0 0 042 0 0,18,0
38832,6791 031 00 0 0 042 0 0,15,0
38833,6791 031 00 0 0 042 0 0,11.50,0
38834,6791 031 00 0 0 042 0 0,25,0
38835,6791 031 00 0 0 043 0 0,18,0
38836,6791 031 00 0 0 043 0 0,35,0
38837,6791 031 00 0 0 043 0 0,15,0
38838,6791 031 00 0 0 044 0 0,4850,0
38839,6791 031 00 0 0 046 0 0,4,0
38840,6791 031 00 0 0 047 0 0,10,0
38841,6791 031 00 0 0 047 0 0,1.5,0
38842,6791 031 00 0 0 047 0 0,1.50,0
38843,6791 031 00 0 0 048 0 0,2,0
38844,6791 031 00 0 0 048 0 0,2.00,0
38845,6791 031 00 0 0 048 0 0,1.5,0
38846,6791 031 00 0 0 049 0 0,17,0
38847,6791 031 00 0 0 049 0 0,1.5,0
38848,6791 031 00 0 0 049 0 0,2,0
38849,6791 031 00 0 0 054 0 0,25,0
38850,6791 031 00 0 0 054 0 0,15,0
38851,6791 031 00 0 0 054 0 0,15.00,0
38852,6791 031 00 0 0 055 0 0,25,0
38853,6791 031 00 0 0 055 0 0,25.00,0
38854,6791 031 00 0 0 056 0 0,25,0
38855,6791 031 00 0 0 056 0 0,15,0
38856,6791 031 00 0 0 056 0 0,15.00,0
38857,6791 031 00 0 0 057 0 0,25,0
38858,6791 031 00 0 0 057 0 0,15,0
38859,6791 031 00 0 0 057 0 0,15.00,0
38860,6791 031 00 0 0 058 0 0,24,0
38861,6791 031 00 0 0 058 0 0,15,0
38862,6791 031 00 0 0 058 0 0,15.00,0
38863,6791 031 00 0 0 059 0 0,150,0
38864,6791 031 00 0 0 059 0 0,55,0
38865,6791 031 00 0 0 059 0 0,38,0
38866,6791 031 00 0 0 059 0 0,38.00,0
38867,6791 031 00 0 0 059 0 0,26,0
38868,6791 031 00 0 0 059 0 0,45,0
38869,6791 031 00 0 0 059 0 0,25,0
38870,6791 031 00 0 0 059 0 0,45.00,0
38871,6791 031 00 0 0 060 0 0,45,0
38872,6791 031 00 0 0 060 0 0,40,0
38873,6791 031 00 0 0 060 0 0,40.00,0
38874,6791 031 00 0 0 061 0 0,00,0
38875,6791 031 00 0 0 061 0 0,150,0
38876,6791 031 00 0 0 061 0 0,45,0
38877,6791 031 00 0 0 062 0 0,5,0
38878,6791 031 00 0 0 062 0 0,4,0
38879,6791 031 00 0 0 062 0 0,8,0
38880,6791 031 00 0 0 062 0 0,3.50,0
38881,6791 031 00 0 0 062 0 0,5.00,0
38882,6791 031 00 0 0 063 0 0,5.00,0
38883,6791 031 00 0 0 063 0 0,5,0
38884,6791 031 00 0 0 064 0 0,38.00,0
38885,6791 031 00 0 0 064 0 0,38,0
38886,6791 031 00 0 0 064 0 0,45,0
38887,6791 031 00 0 0 065 0 0,66,0
38888,6791 031 00 0 0 065 0 0,75,0
38889,6791 031 00 0 0 066 0 0,23.00,0
38890,6791 031 00 0 0 066 0 0,23,0
38891,6791 031 00 0 0 066 0 0,20,0
38892,6791 031 00 0 0 066 0 0,18,0
38893,6791 031 00 0 0 066 0 0,18.00,0
38894,6791 031 00 0 0 067 0 0,98,0
38895,6791 031 00 0 0 067 0 0,55,0
38896,6791 031 00 0 0 068 0 0,10,0
38897,6791 031 00 0 0 069 0 0,18,0
38898,6791 031 00 0 0 070 0 0,60,0
38899,6791 031 00 0 0 070 0 0,30,0
38900,6791 031 00 0 0 070 1 0,50.00,0
38901,6791 031 00 0 0 070 1 0,360,0
38902,6791 031 00 0 0 071 0 0,8.10,0
38903,6791 031 00 0 0 072 0 0,9,0.00
38904,6791 031 00 0 0 072 0 0,15,0
38905,6791 031 00 0 0 072 0 0,10,0
38906,6791 031 00 0 0 072 0 0,13,0
38907,6791 031 00 0 0 072 0 0,9.00,0
38908,6791 031 00 0 0 073 0 0,9,0
38909,6791 031 00 0 0 074 0 0,325,0
38910,6791 031 00 0 0 074 0 0,385,0
38911,6791 031 00 0 0 075 0 0,1.15,0
38912,6791 031 00 0 0 075 0 0,2.5,0
38913,6791 031 00 0 0 076 0 0,200,0
38914,6791 031 00 0 0 076 0 0,1245,0
38915,6791 031 00 0 0 079 0 0,300,0
38916,6791 031 00 0 0 079 0 0,1630,0
38917,6791 031 00 0 0 080 0 0,0,0.00
38918,6791 031 00 0 0 080 0 0,0.25,0
38919,6791 031 00 0 0 081 0 0,0,0.00
38920,6791 031 00 0 0 081 0 0,0.5,0
38921,6791 031 00 0 0 081 0 0,120,0
38922,6791 031 00 0 0 082 0 0,81,0.00
38923,6791 031 00 0 0 082 0 0,81.00,0
38924,6791 031 00 0 0 082 0 0,6,0
38925,6791 031 00 0 0 082 0 0,65,0
38926,6791 031 00 0 0 083 0 0,432,0.00
38927,6791 031 00 0 0 084 0 0,252,0.00
38928,6791 031 00 0 0 085 0 0,50,0.00
38929,6791 031 00 0 0 085 0 0,30,0
38930,6791 031 00 0 0 085 0 0,14.50,0
38931,6791 031 00 0 0 086 0 0,21.60,0.00
38932,6791 031 00 0 0 086 0 0,12.50,0
38933,6791 031 00 0 0 086 0 0,25,0
38934,6791 031 00 0 0 086 0 0,19.00,0
38935,6791 031 00 0 0 087 0 0,54,0.00
38936,6791 031 00 0 0 087 0 0,105,0
38937,6791 031 00 0 0 087 0 0,35,0
38938,6791 031 00 0 0 088 0 0,81,0.00
38939,6791 031 00 0 0 089 0 0,8,0.00
38940,6791 031 00 0 0 089 0 0,8,0
38941,6791 031 00 0 0 089 0 0,10,0
38942,6791 031 00 0 0 089 0 0,8.00,0
38943,6791 031 00 0 0 089 0 0,10.00,0
38944,6791 031 00 0 0 091 0 0,25,0
38945,6791 031 00 0 0 091 0 0,27,0
38946,6791 031 00 0 0 091 0 0,26,0
38947,6791 031 00 0 0 091 0 0,30,0
38948,6791 031 00 0 0 091 0 0,42,0
38949,6791 031 00 0 0 091 0 0,42.00,0
38950,6791 031 00 0 0 091 0 0,25.00,0
38951,6791 031 00 0 0 091 0 0,44,0
38952,6791 031 00 0 0 091 0 0,47,0
38953,6791 031 00 0 0 091 0 0,48.00,0
38954,6791 031 00 0 0 092 0 0,120,0
38955,6791 031 00 0 0 092 0 0,65,0
38956,6791 031 00 0 0 093 0 0,20,0
38957,6791 031 00 0 0 093 0 0,23,0
38958,6791 031 00 0 0 093 0 0,25,0
38959,6791 031 00 0 0 093 0 0,25.00,0
38960,6791 031 00 0 0 093 0 0,14,0
38961,6791 031 00 0 0 093 0 0,14.00,0
38962,6791 031 00 0 0 093 0 0,18.00,0
38963,6791 031 00 0 0 093 0 0,20.00,0
38964,6791 031 00 0 0 094 0 0,21,0
38965,6791 031 00 0 0 094 0 0,10,0
38966,6791 031 00 0 0 095 0 0,125,0
38967,6791 031 00 0 0 096 0 0,460,0
38968,6791 031 00 0 0 096 0 0,350,0
38969,6791 031 00 0 0 096 0 0,400,0
38970,6791 031 00 0 0 098 0 0,160,0
38971,6791 031 00 0 0 098 0 0,75,0
38972,6791 031 00 0 0 100 0 0,75,0
38973,6791 031 00 0 0 100 0 0,80,0
38974,6791 031 00 0 0 100 0 0,75.00,0
38975,6791 031 00 0 0 102 0 0,140,0
38976,6791 031 00 0 0 102 0 0,135,0
38977,6791 031 00 0 0 102 0 0,135.00,0
38978,6791 031 00 0 0 102 0 0,140.00,0
38979,6791 031 00 0 0 102 0 0,145.00,0
38980,6791 031 00 0 0 111 0 0,40,0
38981,6791 031 00 0 0 111 0 0,40.00,0
38982,6791 031 00 0 0 111 0 0,48,0
38983,6791 031 00 0 0 111 0 0,45.00,0
38984,6791 031 00 0 0 112 0 0,100,0
38985,6791 031 00 0 0 112 0 0,45,0
38986,6791 031 00 0 0 112 0 0,45.00,0
38987,6791 031 00 0 0 114 0 0,20,0
38988,6791 031 00 0 0 114 0 0,7.50,0
38989,6791 031 00 0 0 114 0 0,8.5,0
38990,6791 031 00 0 0 114 0 0,13.50,0
38991,6791 031 00 0 0 118 0 0,10,0
38992,6791 031 00 0 0 118 0 0,11,0
38993,6791 031 00 0 0 118 0 0,250,0
38994,6791 031 00 0 0 118 0 0,11.00,0
38995,6791 031 00 0 0 118 0 0,12,0
38996,6791 031 00 0 0 118 0 0,0,0
38997,6791 031 00 0 0 118 0 0,10.00,0
38998,6791 031 00 0 0 118 0 0,13.00,0
38999,6791 031 00 0 0 119 0 0,13,0
39000,6791 031 00 0 0 119 0 0,6.50,0
39001,6791 031 00 0 0 119 0 0,15.00,0
39002,6791 031 00 0 0 123 0 0,90,0
39003,6791 031 00 0 0 123 0 0,25,0
39004,6791 031 00 0 0 124 0 0,125,0
39005,6791 031 00 0 0 124 0 0,100,0
39006,6791 031 00 0 0 124 0 0,105,0
39007,6791 031 00 0 0 124 0 0,0,0
39008,6791 031 00 0 0 124 0 0,100.00,0
39009,6791 031 00 0 0 124 0 0,175.00,0
39010,6791 031 00 0 0 125 0 0,25,0
39011,6791 031 00 0 0 125 0 0,25.00,0
39012,6791 031 00 0 0 126 0 0,35,0
39013,6791 031 00 0 0 126 0 0,38,0
39014,6791 031 00 0 0 127 0 0,20,0
39015,6791 031 00 0 0 127 0 0,0,0
39016,6791 031 00 0 0 127 0 0,35,0
39017,6791 031 00 0 0 127 0 0,32,0
39018,6791 031 00 0 0 127 0 0,38,0
39019,6791 031 00 0 0 127 0 0,38.00,0
39020,6791 031 00 0 0 127 0 0,20.00,0
39021,6791 031 00 0 0 127 0 0,40.00,0
39022,6791 031 00 0 0 127 0 0,40,0
39023,6791 031 00 0 0 128 0 0,25,0
39024,6791 031 00 0 0 129 0 0,10,0
39025,6791 031 00 0 0 129 0 0,11.00,0
39026,6791 031 00 0 0 129 0 0,12,0
39027,6791 031 00 0 0 129 0 0,16,0
39028,6791 031 00 0 0 129 0 0,0,0
39029,6791 031 00 0 0 129 0 0,10.00,0
39030,6791 031 00 0 0 129 0 0,20,0
39031,6791 031 00 0 0 129 0 0,20.00,0
39032,6791 031 00 0 0 131 0 0,45,0
39033,6791 031 00 0 0 132 0 0,25,0
39034,6791 031 00 0 0 132 0 0,25.00,0
39035,6791 031 00 0 0 132 0 0,156.50,0
39036,6791 031 00 0 0 133 0 0,30,0
39037,6791 031 00 0 0 135 0 0,15,0
39038,6791 031 00 0 0 135 0 0,32,0
39039,6791 031 00 0 0 136 0 0,85,0
39040,6791 031 00 0 0 136 0 0,25,0
39041,6791 031 00 0 0 136 0 0,80,0
39042,6791 031 00 0 0 136 0 0,25.00,0
39043,6791 031 00 0 0 136 0 0,85.00,0
39044,6791 031 00 0 0 137 0 0,22,0
39045,6791 031 00 0 0 137 0 0,25,0
39046,6791 031 00 0 0 137 0 0,22.00,0
39047,6791 031 00 0 0 138 0 0,8,0
39048,6791 031 00 0 0 138 0 0,60,0
39049,6791 031 00 0 0 138 0 0,60.00,0
39050,6791 031 00 0 0 139 0 0,15,0
39051,6791 031 00 0 0 141 0 0,5.00,0
39052,6791 031 00 0 0 143 0 0,2650,0
39053,6791 031 00 0 0 143 0 0,175.00,0
39054,6791 031 00 0 0 143 0 0,1200,0
39055,6791 031 00 0 0 144 0 0,3000,0
39056,6791 031 00 0 0 145 0 0,55,0
39057,6791 031 00 0 0 145 0 0,95,0
39058,6791 031 00 0 0 145 0 0,25,0
39059,6791 031 00 0 0 145 0 0,39.25,0
39060,6791 031 00 0 0 145 0 0,28,0
39061,6791 031 00 0 0 145 0 0,35,0
39062,6791 031 00 0 0 145 0 0,25.00,0
39063,6791 031 00 0 0 145 0 0,65.00,0
39064,6791 031 00 0 0 145 0 0,45.00,0
39065,6791 031 00 0 0 145 0 0,45,0
39066,6791 031 00 0 0 147 0 0,15,0
39067,6791 031 00 0 0 147 0 0,30,0
39068,6791 031 00 0 0 147 0 0,20,0
39069,6791 031 00 0 0 147 0 0,25,0
39070,6791 031 00 0 0 148 0 0,20,0
39071,6791 031 00 0 0 148 0 0,14,0
39072,6791 031 00 0 0 149 0 0,2650,0
39073,6791 031 00 0 0 149 0 0,295,0
39074,6791 031 00 0 0 149 0 0,225,0
39075,6791 031 00 0 0 149 0 0,256,0
39076,6791 031 00 0 0 150 0 0,75,0
39077,6791 031 00 0 0 150 0 0,36,0
