Id,ItemId,SupplierId,Qty,Rate,Discount,DelDate,DMid
6910,65028,S241,2.0,1.0,0.0,2018-12-31,27235
6911,65029,S241,5.0,1.0,0.0,2018-12-31,27236
6912,65030,S241,2.0,1.0,0.0,2018-12-31,27237
6913,65031,S241,2.0,1.0,0.0,2018-12-31,27238
6914,65032,S241,2.0,1.0,0.0,2018-12-31,27239
6915,65033,S241,3.0,1.0,0.0,2018-12-31,27240
6916,65034,S241,1.0,1.0,0.0,2018-12-31,27241
6917,65035,S241,1.0,1.0,0.0,2018-12-31,27242
6918,65036,S241,3.0,1.0,0.0,2018-12-31,27243
6919,65037,S241,1.0,1.0,0.0,2018-12-31,27244
6920,65038,S241,2.0,1.0,0.0,2018-12-31,27245
6921,65039,S241,1.0,1.0,0.0,2018-12-31,27246
6922,65040,S241,1.0,1.0,0.0,2018-12-31,27247
6923,65041,S241,2.0,1.0,0.0,2018-12-31,27248
6924,65042,S241,2.0,1.0,0.0,2018-12-31,27249
6925,65043,S241,1.0,1.0,0.0,2018-12-31,27250
6926,65044,S241,2.0,1.0,0.0,2018-12-31,27251
6927,65045,S241,2.0,1.0,0.0,2018-12-31,27252
6928,65046,S241,1.0,1.0,0.0,2018-12-31,27253
6929,65047,S241,2.0,1.0,0.0,2018-12-31,27254
6930,65051,S241,4.0,1.0,0.0,2018-12-31,27255
6931,65052,S241,1.0,1.0,0.0,2018-12-31,27256
6932,65053,S241,2.0,1.0,0.0,2018-12-31,27257
6933,65054,S241,3.0,1.0,0.0,2018-12-31,27258
6934,65055,S241,1.0,1.0,0.0,2018-12-31,27259
6935,65056,S241,1.0,1.0,0.0,2018-12-31,27260
6936,65057,S241,2.0,1.0,0.0,2018-12-31,27261
6937,65058,S241,3.0,1.0,0.0,2018-12-31,27262
6938,65059,S241,2.0,1.0,0.0,2018-12-31,27263
6939,65060,S241,1.0,1.0,0.0,2018-12-31,27264
6940,65061,S241,1.0,1.0,0.0,2018-12-31,27265
6941,65062,S241,20.0,1.0,0.0,2018-12-31,27266
6942,65086,S241,2.0,1.0,0.0,2019-01-02,27281
6943,65087,S241,2.0,1.0,0.0,2019-01-02,27282
6944,65088,S241,2.0,1.0,0.0,2019-01-02,27283
6945,65089,S241,2.0,1.0,0.0,2019-01-02,27284
6946,65090,S241,1.0,1.0,0.0,2019-01-02,27285
6947,65091,S241,2.0,1.0,0.0,2019-01-02,27286
6948,65092,S241,1.0,1.0,0.0,2019-01-02,27287
6949,65114,R036,1.0,130.0,0.0,2019-01-03,27294
6950,65115,R036,1.0,80.0,0.0,2019-01-03,27295
6951,65116,R036,1.0,80.0,0.0,2019-01-03,27296
6952,65117,R036,1.0,130.0,0.0,2019-01-03,27297
6953,65118,R036,1.0,145.0,0.0,2019-01-03,27298
6954,65119,R036,1.0,155.0,0.0,2019-01-03,27299
6955,65120,R036,4.0,100.0,0.0,2019-01-03,27300
6956,65121,R036,1.0,120.0,0.0,2019-01-03,27301
6957,65122,R036,1.0,120.0,0.0,2019-01-03,27302
6958,65123,R036,2.0,120.0,0.0,2019-01-03,27303
6959,65124,R036,2.0,130.0,0.0,2019-01-03,27304
6960,65125,R036,4.0,330.0,0.0,2019-01-03,27305
6961,65126,R036,1.0,100.0,0.0,2019-01-03,27309
6962,65127,R036,2.0,100.0,0.0,2019-01-03,27310
6963,65128,R036,2.0,100.0,0.0,2019-01-03,27311
6964,65129,R036,4.0,175.0,0.0,2019-01-03,27312
6965,65130,R036,2.0,100.0,0.0,2019-01-03,27313
6966,65131,R036,1.0,110.0,0.0,2019-01-03,27314
6967,65132,R036,2.0,110.0,0.0,2019-01-03,27315
6968,65133,R036,3.0,120.0,0.0,2019-01-03,27316
6969,65135,S241,4.0,1.0,0.0,2019-01-03,27327
6970,65138,R036,22.0,150.0,0.0,2019-01-03,27328
6971,65139,R036,22.0,140.0,0.0,2019-01-03,27329
6972,65140,R036,10.0,130.0,0.0,2019-01-03,27330
6973,65146,R036,8.0,210.0,0.0,2019-01-03,27331
